id	created_at	updated_at	name	is_medication
1967	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PAREBEX 50MG INJECTABLE by CAPS PVT LTD	
1968	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	MIRCERA 200MCG SOLUTION by ROCHE PRODUCTS (PTY) LTD	
1969	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	MIGRIL 50MG TABLET by INOVA PHARMACEUTICALS PTY LTD	
1970	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	MOXICIP 400MG TABLET by CIPLA LTD	
1971	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	MIST DIARRHOEA 0.12G SUSPENSION by CAPS PVT LTD	
1972	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	METFORMIN 500MG TABLET, COATED by CIPLA LTD	
1973	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PRESARTAN-50 50MG TABLET by IPCA LABORATORIES LTD	
1974	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	MOISOL 0.7G SOLUTION/DROPS by FDC LIMITED	
1975	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	MIGRIL 100MG TABLET by INOVA PHARMACEUTICALS PTY LTD	
1976	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	MORPHINE SULPHATE 15MG INJECTABLE by CAPS PVT LTD	
1977	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	MIRCERA 100MCG SOLUTION by ROCHE PRODUCTS (PTY) LTD	
1978	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	MIST DIARRHOEA 0.9G SUSPENSION by CAPS PVT LTD	
1979	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	METFORMIN 500MG TABLET, COATED by REMEDICA LTD	
1980	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	MOTEX 0.025MG TABLET by DATLABS PRIVATE LIMITED	
1981	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NEUTRACID 250MG TABLET by VARICHEM PHARMACEUTICALS (PVT) LTD	
1982	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	MIST DIARRHOEA 1.25G SUSPENSION by CAPS PVT LTD	
1983	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	MORPHINE SULPHATE FRESENIUS PF 15MG INJECTABLE by FRESENIUS KABI MANUFACTURING S.A PVT LTD,	
1984	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	MYDEKLA 30 30MG TABLET, COATED by MYLAN LABORATORIES LIMITED	
1985	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	MOTEX 2.5MG TABLET by DATLABS PRIVATE LIMITED	
1986	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	MYHEP 400MG TABLET, COATED by MYLAN LABORATORIES LIMITED	
1987	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	MYPRILIC 12.5MG TABLET by MYLAN PHARMACEUTICALS PVT LTD	
1988	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	MIRCERA 75MCG INJECTABLE by ROCHE PRODUCTS (PTY) LTD	
1989	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	MIST DIARRHOEA 12.5G SUSPENSION by CAPS PVT LTD	
1990	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	MYTREX 500MG POWDER/INJECTABLE by MYLAN LABORATORIES LIMITED (OTL)	
1991	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	MYPRILIC 20MG TABLET by MYLAN PHARMACEUTICALS PVT LTD	
1992	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	MYDEKLA 60 60MG TABLET, COATED by MYLAN LABORATORIES LIMITED	
1993	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NEBICARD-5 5MG TABLET by TORRENT PHARMACEUTICALS	
1994	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NEODEXONE 0.1G CREAM by CAPS PVT LTD	
1995	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	MORPHINE SULPHATE 10MG TABLET by CAPS PVT LTD	
1996	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	SOFGEN 400MG TABLET by HETERO LABS LTD	
1997	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NEONATALYTE INJECTION WITH 10% DEXTROSE 1.12MG INJECTABLE by DATLABS PRIVATE LIMITED	
1998	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NEODEXONE 0.5G CREAM by CAPS PVT LTD	
1999	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	MYPRILIC 10MG TABLET by MYLAN PHARMACEUTICALS PVT LTD	
2000	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NEOPHEDAN-10 10MG TABLET by PHARMACARE LIMITED	
2001	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NEOSTIGMINE METHYLSULPHATE FRESENIUS 2.5MG INJECTABLE by FRESENIUS KABI MANUFACTURING S.A PVT LTD,	
2002	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NEUTAS 300MCG INJECTABLE by INTAS PHARMACEUTICAL LIMITED	
2003	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NEBIEM 10MG TABLET by MSN LABORATORIES LTD	
2004	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NEONATALYTE INJECTION WITH 10% DEXTROSE 2.24MG INJECTABLE by DATLABS PRIVATE LIMITED	
2005	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PHARMA-Q MORPHINE 10MG SOLUTION by PHARMA-Q (PTY) LTD T/A COSI PHARMACEUTICALS	
2006	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	MYPRILIC 12.5MG TABLET by MYLAN PHARMACEUTICALS PVT LTD	
2007	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NEVIMAT 200MG TABLET by MYLAN LABORATORIES LIMITED	
2008	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NEOSTIGMINE METHYLSULPHATE FRESENIUS 0.5MG INJECTABLE by FRESENIUS KABI MANUFACTURING S.A PVT LTD,	
2009	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NEBIEM 2.5 2.5MG TABLET by MSN LABORATORIES LTD	
2010	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NEONATALYTE INJECTION WITH 10% DEXTROSE 10MG INJECTABLE by DATLABS PRIVATE LIMITED	
2011	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NEODEXONE 1MG SOLUTION/DROPS by CAPS PVT LTD	
2012	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NEXAVAR 200 200MG TABLET, COATED by BAYER (PTY) LTD	
2013	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PHARMA-Q MORPHINE 15MG SOLUTION by PHARMA-Q (PTY) LTD T/A COSI PHARMACEUTICALS	
2014	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NEVIMUNE 200MG TABLET by CIPLA LTD	
2015	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NEXIUM 40MG POWDER/INJECTABLE by ASTRAZENECA UK LTD	
2016	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NEXMEZOL 40MG TABLET, COATED by SANDOZ S.A PTY LTD	
2017	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NEONATALYTE INJECTION WITH 10% DEXTROSE 102MG INJECTABLE by DATLABS PRIVATE LIMITED	
2018	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NEODEXONE 5MG SOLUTION/DROPS by CAPS PVT LTD	
2019	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NEBIEM-20 20MG TABLET by MSN LABORATORIES LTD	
2020	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NIMBEX 2MG SOLUTION by PHARMACARE LTD	
2021	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NEONATALYTE INJECTION WITH 10% DEXTROSE 367MG INJECTABLE by DATLABS PRIVATE LIMITED	
2022	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NEVIRAPINE 200MG TABLET by VARICHEM PHARMACEUTICALS (PVT) LTD	
2023	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NIMOTOP 30MG TABLET, COATED by BAYER (PTY) LTD	
2024	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NEODEXONE 1MG SOLUTION/DROPS by CAPS PVT LTD	
2025	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NORFLEX CO 35MG TABLET by INOVA PHARMACEUTICALS PTY LTD	
2026	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	YESOM 40 40MG INJECTABLE by HETERO LABS LTD	
2027	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	YESOM 20MG TABLET by HETERO LABS LTD	
2028	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NEBIEMS 5MG TABLET by MSN LABORATORIES LTD	
2029	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NEONATALYTE INJECTION WITH 10% DEXTROSE 367MG INJECTABLE by DATLABS PRIVATE LIMITED	
2030	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NORFLOXACIN 400MG TABLET, COATED by VARICHEM PHARMACEUTICALS (PVT) LTD	
2031	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NIMBEX 2MG SOLUTION by PHARMACARE LTD	
2032	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NEODEXONE 5MG SOLUTION/DROPS by CAPS PVT LTD	
2033	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NORFLEX CO 450MG TABLET by INOVA PHARMACEUTICALS PTY LTD	
2034	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NEVIRAPINE 200MG TABLET by CAPS PVT LTD	
2035	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NIMOTOP IV 10MG SOLUTION by BAYER (PTY) LTD	
2036	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NORFLOXACIN 400MG TABLET, COATED by CADILA PHARMACEUTICALS LTD	
2037	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NIMBEX 2MG SOLUTION by PHARMACARE LTD	
2038	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NEVIRAPINE 200MG TABLET by STRIDES ARCOLAB LTD	
2039	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NUCLOFAR 20MG SOLUTION by MSN LABORATORIES LTD	
2040	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NUELIN SA 250 250MG TABLET by INOVA PHARMACEUTICALS PTY LTD	
2041	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NUR - ISTERATE 200MG SOLUTION by BAYER (PTY) LTD	
2042	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NUROFEN COLD AND FLU 30MG TABLET, COATED by RECKITT BENCKISSER PHARMACEUTICALS PTY LTD	
2043	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	OCUDOR 2G SOLUTION by FDC LIMITED	
2044	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NORFLOXACIN 400MG TABLET, COATED by MICRO LABS LTD	
2045	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	OCUDOR-T 20MG SOLUTION by FDC LIMITED	
2046	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NUROFEN COLD AND FLU 200MG TABLET, COATED by RECKITT BENCKISSER PHARMACEUTICALS PTY LTD	
2047	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NEVIRAPINE 200MG TABLET by HETERO LABS LTD	
2048	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	OLMECOR 20MG TABLET, COATED by TORRENT PHARMACEUTICALS	
2049	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	THEOPHYLLINE 200MG TABLET by CAPS PVT LTD	
2050	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	OLMECOR 40 40MG TABLET, COATED by TORRENT EXPORTS LTD	
2051	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PRIMOLUT N 5MG TABLET by BAYER (PTY) LTD	
2052	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NORFLOXIN-400 400MG TABLET, COATED by UMEDICA	
2053	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	OLODIN 0.1G SOLUTION by FDC LIMITED	
2054	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NEVIRAPINE 200MG TABLET by AUROBINDO PHARMA LIMITED	
2055	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	OLMEHEART 10 10MG TABLET, COATED by MSN LABORATORIES PRIVATE LIMITED	
2056	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	OMICAP 20MG CAPSULE by MICRO LABS LTD	
2057	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ONDANSETRON FRESENIUS 4MG SOLUTION by FRESENIUS KABI SOUTH AFRICA (PTY) LTD	
2058	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	OLMEHEART 20 20MG TABLET, COATED by MSN LABORATORIES PRIVATE LIMITED	
2059	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ZOFRAN 4MG TABLET, COATED by NOVARTIS PHARMA SERVICES AG	
2060	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ORALAX TABLET 5MG TABLET, COATED by CAPS PVT LTD	
2061	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NORLOX 400MG TABLET by CAPS PVT LTD	
2062	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	OLMEHEART 40 40MG TABLET, COATED by MSN LABORATORIES PRIVATE LIMITED	
2063	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ORAPEN 125MG GRANULE, FOR SUSPENSION by CAPS PVT LTD	
2064	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	OMIZAC 20MG CAPSULE by TORRENT PHARMACEUTICALS	
2065	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	OLMEHEART 5 5MG TABLET, COATED by MSN LABORATORIES PRIVATE LIMITED	
2066	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NEVIMUNE 50MG SUSPENSION by CIPLA LTD	
2067	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ORAPEN 250MG TABLET by CAPS PVT LTD	
2068	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ZOFRAN 8MG TABLET, COATED by NOVARTIS PHARMA SERVICES AG	
2069	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	VOMISTAT 2MG INJECTABLE by LINCOLN PHARMACEUTICALS LIMITED	
2070	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ORAPEN 250MG GRANULE, FOR SUSPENSION by CAPS PVT LTD	
2071	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PROBITOR 20MG CAPSULE by SANDOZ S.A PTY LTD	
2072	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NEVIRAPINE 50MG SUSPENSION by AUROBINDO PHARMA LIMITED	
2073	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	SAFERON 50MG SYRUP by GLENMARK PHARMACEUTICALS LTD	
2074	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	OSELTAMIVIR PHOSPHATE 75MG CAPSULE by MYLAN LABORATORIES LIMITED	
2075	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	OTRIVIN 1MG SPRAY, METERED by GSK CONSUMER HEALTH SA	
2077	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	OXOL 50MG SOLUTION by VENUS REMEDIES LTD	
2078	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	TOSININ 5 5IU INJECTABLE by INNOVATA PHARMACEUTICALS LTD	
2079	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ZOMACID 20 20MG CAPSULE by MYLAN PHARMACEUTICALS PVT LTD	
2080	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PALOHALT 0.25MG INJECTABLE by MSN LABORATORIES LTD	
2081	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PHENOXYMETHYL PENICILLIN 125MG SOLUTION by MILAN LABORATORIES	
2082	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	OSELTAMIVIR PHOSPHATE 30MG CAPSULE by MYLAN LABORATORIES LIMITED	
2083	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NEVIRAPINE 50MG TABLET, EFFERVESCENT by AUROBINDO PHARMA LIMITED	
2084	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	OTRIVIN (ADULT) 1MG SOLUTION/DROPS by GSK CONSUMER HEALTH SA	
2085	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PANAFCORT 5MG TABLET by ADCOCK INGRAM LIMITED	
2086	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ZOMACID 40 40MG CAPSULE by MYLAN PHARMACEUTICALS PVT LTD	
2087	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	OSELTAMIVIR PHOSPHATE 45MG CAPSULE by MYLAN LABORATORIES LIMITED	
2088	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PANTIN 20 20MG TABLET, COATED by HETERO LABS LTD	
2089	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PANTOPRAZOLE SODIUM SESQUIHYDRATE 20MG TABLET by BEXIMCO PHARMACEUTICALS LTD	
2090	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PHENOXYMETHYL PENICILLIN 250MG TABLET by VARICHEM PHARMACEUTICALS (PVT) LTD	
2091	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PARIET 20MG TABLET, COATED by JANSSEN PHARMACEUTICA (PTY) LTD	
2092	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PATANOL 0.1G SOLUTION/DROPS by NOVARTIS SOUTH AFRICA (PTY) LTD	
2093	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	OTRIVIN (PAEDIATEIC) 0.5MG SOLUTION/DROPS by GSK CONSUMER HEALTH SA	
2094	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PATIZRA 10MG SOLUTION by NOVARTIS PHARMA SERVICES AG	
2095	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	TAMIFLU 75MG CAPSULE by ROCHE PRODUCTS (PTY) LTD	
2096	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PANTIN 40 40MG TABLET, COATED by HETERO LABS LTD	
2097	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PCD DRY COUGH 15MG SYRUP by FDC LIMITED	
2098	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PCEC RABIES VACCINE BEHRING 2.5IU VACCINE by GLAXOSMITHKLINE S.A (PTY) LTD	
2099	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PANTOPRAZOLE SODIUM SESQUIHYDRATE 40MG TABLET, COATED by BEXIMCO PHARMACEUTICALS LTD	
2100	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PHENOXYMETHYL PENICILLIN 125MG SUSPENSION by VARICHEM PHARMACEUTICALS (PVT) LTD	
2101	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PETHIDINE 100MG INJECTABLE by CAPS INTERNATIONAL EST	
2102	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PHARMA-Q BUPIVACAINE SPINAL WITH DEXTROSE 20MG INJECTABLE by PHARMA-Q (PTY) LTD T/A COSI PHARMACEUTICALS	
2103	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PHARMA-Q DOPAMINE 200MG SOLUTION by PHARMA-Q (PTY) LTD T/A COSI PHARMACEUTICALS	
2104	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	TOPZOLE 40MG TABLET by TAKEDA (PTY) LTD	
2105	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	SUXAMETHONIUM CHLORIDE FRESENIUS 100MG INJECTABLE by FRESENIUS KABI MANUFACTURING S.A PVT LTD,	
2106	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PHARMA-Q THEOPHYLLINE 250MG SOLUTION by PHARMA-Q (PTY) LTD T/A COSI PHARMACEUTICALS	
2107	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PHARMA-Q-DEXAMETHASONE PHOSHATE 4MG INJECTABLE by PHARMA-Q (PTY) LTD T/A COSI PHARMACEUTICALS	
2108	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PETHIDINE HYDROCHLORIDE FRESENIUS PF 100MG INJECTABLE by FRESENIUS KABI MANUFACTURING S.A PVT LTD,	
2109	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PHENERGAN 10MG TABLET, COATED by SANOFI-AVENTIS SOUTH AFRICA (PTY) LTD	
2110	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PHENOBARBITONE 30MG TABLET by CAPS PVT LTD	
2111	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PHENOL EAR DROPS 40ML SOLUTION/DROPS by CAPS PVT LTD	
2112	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	TOPZOLE 20 20MG TABLET by TAKEDA (PTY) LTD	
2113	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PHOLTEX FORTE 15MG LINCTUS by INOVA PHARMACEUTICALS PTY LTD	
2114	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PHOLTEX PLUS 3.33MG LIQUID by INOVA PHARMACEUTICALS PTY LTD	
2115	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PHENERGAN 25MG TABLET, COATED by AVENTIS CROP SCIENCE	
2116	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PIPRA 10 10MG TABLET by NEW AVAKASH INTERNATIONAL	
2117	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PHENOBARBITONE 30MG TABLET by VARICHEM PHARMACEUTICALS (PVT) LTD	
2118	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PIPRANIR-TZ 4.5MG POWDER/INJECTABLE by ACULIFE HEALTHCARE PRIVATE LTD	
2119	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PHOLTEX PLUS 5MG LIQUID by INOVA PHARMACEUTICALS PTY LTD	
2120	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	POLY-MXB 500000IU POWDER/INJECTABLE by BHARAT SERUMS & VACCINES LTD	
2121	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	POTASSIUM CITRATE MIXTURE 30G MIXTURE by CAPS PVT LTD	
2122	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PRED FORTE 10MG SUSPENSION/DROPS by ALLERGAN PHARMACEUTICALS (PTY) LTD	
2123	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PREDNISOLONE 5MG TABLET by SK AGE EXPORTS	
2124	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PIPRA 15 15MG TABLET by NEW AVAKASH INTERNATIONAL	
2125	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PROMETHAZINE HYDROCHLORIDE 5MG SYRUP by VARICHEM PHARMACEUTICALS (PVT) LTD	
2126	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PREGEB 150 75MG CAPSULE by TORRENT PHARMACEUTICALS	
2127	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PREGNATAL NaNMULTIINGREDIENT TABLET, COATED by SCANPHARM A/S	
2128	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PREMELLE 0.625MG TABLET, COATED by PFIZER LABORATORIES (PTY) LTD, S.A	
2129	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PREDNISOLONE 5MG TABLET by CAPS PVT LTD	
2130	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PREVENAR 13 0.5ML INJECTABLE by PFIZER LABORATORIES (PTY) LTD, S.A	
2131	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PROCAINE BENZYLPENICILLIN 3000000IU POWDER/INJECTABLE by KARNATAKA ANTIBIOTICS & PHARMACEUTICALS LTD	
2132	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PROCHLORPERAZINE MALEATE 5MG TABLET by WALLACE LABORATORIES PVT LTD	
2133	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PIPRA 5 5MG TABLET, COATED by NEW AVAKASH INTERNATIONAL	
2134	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PROPAIN TABLETS 5MG TABLET, COATED by ADCOCK INGRAM	
2135	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PROMETHAZINE HYDROCHLORIDE FRESENIUS 25MG INJECTABLE by FRESENIUS KABI MANUFACTURING S.A PVT LTD,	
2136	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PREMELLE 2.5MG TABLET, COATED by PFIZER LABORATORIES (PTY) LTD, S.A	
2137	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PROPRANOLOL HYDROCHLORIDE 40MG TABLET by DATLABS PRIVATE LIMITED	
2138	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PROPAIN TABLETS 10MG TABLET, COATED by ADCOCK INGRAM	
2139	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PROSTIN E2 0.5MG TABLET by N.V. UPJOHN-PHARMACIA & UPJOHN	
2140	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PROCILLIN 300MG INJECTABLE by CAPS PVT LTD	
