code	name	created_at	updated_at
J21.9	Acute bronchiolitis, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
B86	Scabies	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
A56.01	Chlamydial cystitis and urethritis	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
A28.1	Cat-scratch disease	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
E11.319	Type 2 diabetes mellitus with unspecified diabetic retinopathy without macular edema	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
N94.10	Unspecified dyspareunia	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
G35	Multiple sclerosis	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
G93.2	Benign intracranial hypertension	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
Q36.9	Cleft lip, unilateral	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
I62.9	Nontraumatic intracranial hemorrhage, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R39.12	Poor urinary stream	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
B35.3	Tinea pedis	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
N20.0	Calculus of kidney	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S83.106A	Unspecified dislocation of unspecified knee, initial encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S83.106D	Unspecified dislocation of unspecified knee, subsequent encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S83.106S	Unspecified dislocation of unspecified knee, sequela	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
N47.2	Paraphimosis	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
D23.30	Other benign neoplasm of skin of unspecified part of face	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S93.06XA	Dislocation of unspecified ankle joint, initial encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S93.06XD	Dislocation of unspecified ankle joint, subsequent encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S93.06XS	Dislocation of unspecified ankle joint, sequela	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S93.306A	Unspecified dislocation of unspecified foot, initial encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S93.306D	Unspecified dislocation of unspecified foot, subsequent encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S93.306S	Unspecified dislocation of unspecified foot, sequela	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
N04.1	Nephrotic syndrome with focal and segmental glomerular lesions	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
L30.0	Nummular dermatitis	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
H73.20	Unspecified myringitis, unspecified ear	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
N02.8	Recurrent and persistent hematuria with other morphologic changes	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
K44.9	Diaphragmatic hernia without obstruction or gangrene	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
A51.31	Condyloma latum	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
L91.9	Hypertrophic disorder of the skin, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
G82.50	Quadriplegia, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
N45.2	Orchitis	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T59.811A	Toxic effect of smoke, accidental (unintentional), initial encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T59.811D	Toxic effect of smoke, accidental (unintentional), subsequent encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T59.811S	Toxic effect of smoke, accidental (unintentional), sequela	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
J70.5	Respiratory conditions due to smoke inhalation	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
F82	Specific developmental disorder of motor function	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
H16.009	Unspecified corneal ulcer, unspecified eye	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
A01.02	Typhoid fever with heart involvement	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
K65.9	Peritonitis, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
I35.0	Nonrheumatic aortic (valve) stenosis	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
D33.3	Benign neoplasm of cranial nerves	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
M62.82	Rhabdomyolysis	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
M30.3	Mucocutaneous lymph node syndrome [Kawasaki]	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
B36.0	Pityriasis versicolor	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R13.12	Dysphagia, oropharyngeal phase	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S93.409A	Sprain of unspecified ligament of unspecified ankle, initial encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S93.409D	Sprain of unspecified ligament of unspecified ankle, subsequent encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S93.409S	Sprain of unspecified ligament of unspecified ankle, sequela	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
I00	Rheumatic fever without heart involvement	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
C44.90	Unspecified malignant neoplasm of skin, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
O40.9XX0	Polyhydramnios, unspecified trimester, not applicable or unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
K22.4	Dyskinesia of esophagus	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
C52	Malignant neoplasm of vagina	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
H05.20	Unspecified exophthalmos	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
P08.0	Exceptionally large newborn baby	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
B36.9	Superficial mycosis, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
I78.1	Nevus, non-neoplastic	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
D18.01	Hemangioma of skin and subcutaneous tissue	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
M35.2	Behcet's disease	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
M83.9	Adult osteomalacia, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
L65.9	Nonscarring hair loss, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
A64	Unspecified sexually transmitted disease	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
I61.3	Nontraumatic intracerebral hemorrhage in brain stem	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
A80.9	Acute poliomyelitis, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
I45.5	Other specified heart block	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
C70.9	Malignant neoplasm of meninges, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S92.109A	Unspecified fracture of unspecified talus, initial encounter for closed fracture	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S92.109B	Unspecified fracture of unspecified talus, initial encounter for open fracture	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S92.109D	Unspecified fracture of unspecified talus, subsequent encounter for fracture with routine healing	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S92.109G	Unspecified fracture of unspecified talus, subsequent encounter for fracture with delayed healing	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S92.109K	Unspecified fracture of unspecified talus, subsequent encounter for fracture with nonunion	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S92.109P	Unspecified fracture of unspecified talus, subsequent encounter for fracture with malunion	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S92.109S	Unspecified fracture of unspecified talus, sequela	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S82.409A	Unspecified fracture of shaft of unspecified fibula, initial encounter for closed fracture	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S82.409B	Unspecified fracture of shaft of unspecified fibula, initial encounter for open fracture type I or II	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S82.409C	Unspecified fracture of shaft of unspecified fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S82.409D	Unspecified fracture of shaft of unspecified fibula, subsequent encounter for closed fracture with routine healing	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S82.409E	Unspecified fracture of shaft of unspecified fibula, subsequent encounter for open fracture type I or II with routine healing	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S82.409F	Unspecified fracture of shaft of unspecified fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S82.409G	Unspecified fracture of shaft of unspecified fibula, subsequent encounter for closed fracture with delayed healing	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S82.409H	Unspecified fracture of shaft of unspecified fibula, subsequent encounter for open fracture type I or II with delayed healing	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S82.409J	Unspecified fracture of shaft of unspecified fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S82.409K	Unspecified fracture of shaft of unspecified fibula, subsequent encounter for closed fracture with nonunion	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S82.409M	Unspecified fracture of shaft of unspecified fibula, subsequent encounter for open fracture type I or II with nonunion	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S82.409N	Unspecified fracture of shaft of unspecified fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S82.409P	Unspecified fracture of shaft of unspecified fibula, subsequent encounter for closed fracture with malunion	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S82.409Q	Unspecified fracture of shaft of unspecified fibula, subsequent encounter for open fracture type I or II with malunion	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S82.409R	Unspecified fracture of shaft of unspecified fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S82.409S	Unspecified fracture of shaft of unspecified fibula, sequela	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
M84.30XA	Stress fracture, unspecified site, initial encounter for fracture	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
M84.30XD	Stress fracture, unspecified site, subsequent encounter for fracture with routine healing	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
M84.30XG	Stress fracture, unspecified site, subsequent encounter for fracture with delayed healing	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
M84.30XK	Stress fracture, unspecified site, subsequent encounter for fracture with nonunion	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
C32.9	Malignant neoplasm of larynx, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
M84.30XP	Stress fracture, unspecified site, subsequent encounter for fracture with malunion	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
M84.30XS	Stress fracture, unspecified site, sequela	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
M08.80	Other juvenile arthritis, unspecified site	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
E87.5	Hyperkalemia	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
A18.03	Tuberculosis of other bones	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
M67.40	Ganglion, unspecified site	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
H49.9	Unspecified paralytic strabismus	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
M87.859	Other osteonecrosis, unspecified femur	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R63.1	Polydipsia	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
H53.40	Unspecified visual field defects	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
G82.20	Paraplegia, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
A69.20	Lyme disease, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
Z20.6	Contact with and (suspected) exposure to human immunodeficiency virus [HIV]	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
I99.8	Other disorder of circulatory system	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
I77.6	Arteritis, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
N13.8	Other obstructive and reflux uropathy	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
J34.89	Other specified disorders of nose and nasal sinuses	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
K82.8	Other specified diseases of gallbladder	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S33.100A	Subluxation of unspecified lumbar vertebra, initial encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S33.100D	Subluxation of unspecified lumbar vertebra, subsequent encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S33.100S	Subluxation of unspecified lumbar vertebra, sequela	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
E75.22	Gaucher disease	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R79.1	Abnormal coagulation profile	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
E88.89	Other specified metabolic disorders	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
N10	Acute pyelonephritis	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
H35.359	Cystoid macular degeneration, unspecified eye	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
M10.9	Gout, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
M46.1	Sacroiliitis, not elsewhere classified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R47.1	Dysarthria and anarthria	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R62.52	Short stature (child)	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
L90.0	Lichen sclerosus et atrophicus	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
L84	Corns and callosities	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R49.1	Aphonia	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R09.82	Postnasal drip	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
H26.109	Unspecified traumatic cataract, unspecified eye	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
C24.0	Malignant neoplasm of extrahepatic bile duct	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
K31.819	Angiodysplasia of stomach and duodenum without bleeding	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
I42.1	Obstructive hypertrophic cardiomyopathy	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
F60.9	Personality disorder, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R68.81	Early satiety	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R11.10	Vomiting, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S13.100A	Subluxation of unspecified cervical vertebrae, initial encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S13.100D	Subluxation of unspecified cervical vertebrae, subsequent encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S13.100S	Subluxation of unspecified cervical vertebrae, sequela	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
M26.642	Arthritis of left temporomandibular joint	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
Q99.9	Chromosomal abnormality, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
N50.819	Testicular pain, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
K31.7	Polyp of stomach and duodenum	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
H49.00	Third [oculomotor] nerve palsy, unspecified eye	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
M93.90	Osteochondropathy, unspecified of unspecified site	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
F31.60	Bipolar disorder, current episode mixed, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
C45.9	Mesothelioma, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
F80.81	Childhood onset fluency disorder	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
Z97.2	Presence of dental prosthetic device (complete) (partial)	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
C00.9	Malignant neoplasm of lip, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
Q64.9	Congenital malformation of urinary system, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
B97.4	Respiratory syncytial virus as the cause of diseases classified elsewhere	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
M94.1	Relapsing polychondritis	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R47.02	Dysphasia	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T63.791A	Toxic effect of contact with other venomous plant, accidental (unintentional), initial encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T63.791D	Toxic effect of contact with other venomous plant, accidental (unintentional), subsequent encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T63.791S	Toxic effect of contact with other venomous plant, accidental (unintentional), sequela	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
N03.9	Chronic nephritic syndrome with unspecified morphologic changes	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S63.509A	Unspecified sprain of unspecified wrist, initial encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S63.509D	Unspecified sprain of unspecified wrist, subsequent encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S63.509S	Unspecified sprain of unspecified wrist, sequela	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S66.919A	Strain of unspecified muscle, fascia and tendon at wrist and hand level, unspecified hand, initial encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S66.919D	Strain of unspecified muscle, fascia and tendon at wrist and hand level, unspecified hand, subsequent encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S66.919S	Strain of unspecified muscle, fascia and tendon at wrist and hand level, unspecified hand, sequela	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
C40.90	Malignant neoplasm of unspecified bones and articular cartilage of unspecified limb	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
D56.3	Thalassemia minor	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
H92.09	Otalgia, unspecified ear	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
H53.9	Unspecified visual disturbance	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R00.2	Palpitations	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R27.0	Ataxia, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
L85.3	Xerosis cutis	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S92.909A	Unspecified fracture of unspecified foot, initial encounter for closed fracture	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S92.909B	Unspecified fracture of unspecified foot, initial encounter for open fracture	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S92.909D	Unspecified fracture of unspecified foot, subsequent encounter for fracture with routine healing	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S92.909G	Unspecified fracture of unspecified foot, subsequent encounter for fracture with delayed healing	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S92.909K	Unspecified fracture of unspecified foot, subsequent encounter for fracture with nonunion	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S92.909P	Unspecified fracture of unspecified foot, subsequent encounter for fracture with malunion	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S92.909S	Unspecified fracture of unspecified foot, sequela	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R00.0	Tachycardia, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
G20	Parkinson's disease	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
Q75.3	Macrocephaly	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
Z88.8	Allergy status to other drugs, medicaments and biological substances	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
D64.9	Anemia, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
Q85.1	Tuberous sclerosis	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
D64.3	Other sideroblastic anemias	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
D89.9	Disorder involving the immune mechanism, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
I79.8	Other disorders of arteries, arterioles and capillaries in diseases classified elsewhere	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
L08.0	Pyoderma	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S42.309A	Unspecified fracture of shaft of humerus, unspecified arm, initial encounter for closed fracture	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S42.309B	Unspecified fracture of shaft of humerus, unspecified arm, initial encounter for open fracture	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S42.309D	Unspecified fracture of shaft of humerus, unspecified arm, subsequent encounter for fracture with routine healing	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S42.309G	Unspecified fracture of shaft of humerus, unspecified arm, subsequent encounter for fracture with delayed healing	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S42.309K	Unspecified fracture of shaft of humerus, unspecified arm, subsequent encounter for fracture with nonunion	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S42.309P	Unspecified fracture of shaft of humerus, unspecified arm, subsequent encounter for fracture with malunion	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S42.309S	Unspecified fracture of shaft of humerus, unspecified arm, sequela	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
B15.9	Hepatitis A without hepatic coma	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
I61.8	Other nontraumatic intracerebral hemorrhage	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R78.81	Bacteremia	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
Z87.898	Personal history of other specified conditions	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
P07.30	Preterm newborn, unspecified weeks of gestation	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R68.89	Other general symptoms and signs	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
I49.9	Cardiac arrhythmia, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
N17.2	Acute kidney failure with medullary necrosis	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
Q55.0	Absence and aplasia of testis	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
Q78.6	Multiple congenital exostoses	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
N20.1	Calculus of ureter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
M12.20	Villonodular synovitis (pigmented), unspecified site	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
Z20.1	Contact with and (suspected) exposure to tuberculosis	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
M45.9	Ankylosing spondylitis of unspecified sites in spine	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
A63.0	Anogenital (venereal) warts	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
J67.9	Hypersensitivity pneumonitis due to unspecified organic dust	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
K80.20	Calculus of gallbladder without cholecystitis without obstruction	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
H15.009	Unspecified scleritis, unspecified eye	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
M79.3	Panniculitis, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
D76.3	Other histiocytosis syndromes	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
O47.9	False labor, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
A08.0	Rotaviral enteritis	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
Y71.2	Prosthetic and other implants, materials and accessory cardiovascular devices associated with adverse incidents	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
B00.2	Herpesviral gingivostomatitis and pharyngotonsillitis	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
F10.231	Alcohol dependence with withdrawal delirium	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
K56.690	Other partial intestinal obstruction	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
G24.01	Drug induced subacute dyskinesia	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
D17.71	Benign lipomatous neoplasm of kidney	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
D70.9	Neutropenia, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
J98.6	Disorders of diaphragm	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
