id	code	note	pure
8e5d9bbd-0c84-4459-a188-f9bfa31177d4	R60	gestational edema	t
fb54bfe1-0d1d-457f-90bf-812c47e872c2	R60	hereditary edema	t
6480a756-e26d-4dc0-88a0-7fe1fc80822c	R60	hydrops fetalis not otherwise specified	t
25244371-59ba-4f04-9ef1-bf19fb4ddfe2	R60	hydrothorax	t
940ac9a8-40bc-4093-aebb-b66d5e648f10	R60	newborn edema	t
d4221aae-c649-41e2-ae67-13ae1ce8c7ff	R60	pulmonary edema	t
b90e250f-08d6-4ddb-bda3-9091fe80940a	R60.1	nutritional edema	f
bcd22d4f-f72e-43e2-b0f0-1fb5ec3e1427	R61	focal (primary) (secondary) hyperhidrosis	t
ed6c6c3a-308c-40a0-be1b-949fef8b05b4	R61	Frey's syndrome	t
d46135bd-e1ff-4f0a-aa41-2deb05eb1e78	R61	localized (primary) (secondary) hyperhidrosis	t
2ee60488-6a8b-4026-9d60-844467ae4d3c	R62	delayed puberty	t
00ca7031-6d2f-44e1-bc74-d671ef85dae7	R62	gonadal dysgenesis	t
739b1918-52ee-40ee-8e0e-31cadac17912	R62	hypopituitarism	t
262475f3-0d66-4fd6-b55d-505760a0c483	R62.5	HIV disease resulting in failure to thrive	t
90f41ebd-3066-4b81-99f6-594be53a7fe8	R62.5	physical retardation due to malnutrition	t
979a9094-2874-45a3-9e7f-1709059487fb	R62.51	failure to thrive in child under 28 days old	t
842f0afa-d290-476c-a559-d90a2b687ea2	R62.52	short stature due to endocrine disorder	t
111de65c-67b7-42a0-b61a-9d6babb1bcc2	R63	bulimia not otherwise specified	t
7f9f5535-0190-4c0e-89bc-02300c950a61	R63.0	anorexia nervosa	t
e12291a0-68ad-4430-babe-6d12b923b99b	R63.0	loss of appetite of nonorganic origin	t
ae0ef73e-1250-4b8c-90bd-4bc6abdd67af	R63.3	eating disorders	f
5a61104e-caea-4b9c-8893-2e98e2d6ff92	R63.3	feeding problems of newborn	f
386e1efb-8b8f-42b4-9901-d3aace730fd5	R63.3	infant feeding disorder of nonorganic origin	f
8268a6ed-46c7-41ec-8e66-911374935844	R63.5	excessive weight gain in pregnancy	t
d889a7e1-bac9-482b-ba15-e1fedc876d03	R63.5	obesity	t
0c20837e-44fd-483f-8c3b-9fd8ad30c161	R63.6	abnormal weight loss	t
0edc252a-88f5-4c58-9b55-c99c673f6cc4	R63.6	anorexia nervosa	t
8819b9ed-c10a-4315-9f2a-07b00cd94496	R63.6	malnutrition	t
533b7e2e-19d3-42bc-b3e7-08f42141ed44	R64	abnormal weight loss	t
cf5f621d-8af2-46a7-bf62-0c6330ec6fab	R64	cachexia due to underlying condition	t
924396f9-24bf-42bc-baab-52fd2bff7888	R64	nutritional marasmus	t
d5e7a567-4d9d-4295-977a-4e8bf0a733eb	R65.1	severe sepsis	t
bd481bef-58eb-4f11-a826-131891fc9544	R68.0	hypothermia not otherwise specified (accidental)	t
78228a48-0a8b-457f-a733-f1fd88eba195	R68.0	hypothermia due to anesthesia	t
a885ae03-10f7-4301-9556-a8fdfbb59409	R68.0	hypothermia due to low environmental temperature	t
bcc00cde-7bc3-41d2-ac21-6d889fb67e78	R68.0	newborn hypothermia	t
0eaa6353-63cf-4168-abaa-126e42b2a80c	R68.1	colic, infantile	t
d8008ae4-af66-48d6-860b-471ea9126118	R68.1	neonatal cerebral irritability	t
30e4bcd9-bd3b-486c-a37b-72a32822b317	R68.1	teething syndrome	t
8e3eba99-a450-40c3-ae8a-129ed2b897bf	R68.11	excessive crying of child, adolescent, or adult	t
5afa7968-c1c4-403a-818f-ef88f70fe95e	R68.2	dry mouth due to dehydration	t
41dbddd2-594c-4147-86cc-cfaa7401eb72	R68.2	dry mouth due to Sjögren syndrome	t
46fbe92d-cc63-45bd-83a8-c850b2a15701	R68.2	salivary gland hyposecretion	f
a250e293-93d0-4e58-a9da-b4ffd3d4633c	R68.3	congenital clubfinger	t
ce31c0f1-12f0-4c48-bb58-27eb68538902	R68.83	chills with fever	t
8020ec60-7a88-40bb-a480-415adb755855	R68.84	temporomandibular joint arthralgia	t
c194ebd4-b3ac-4a2a-a6b3-6dadac3d008a	R71	anemias	t
10373d4e-8821-4769-98f4-586cafee9904	R71	anemia of premature infant	t
f2675350-8dd2-4373-97d0-a30e952fe1fd	R71	benign (familial) polycythemia	t
e73d2068-c68b-4636-abe0-6ce6babaf4cc	R71	congenital anemias	t
ac792b54-786a-48d4-9c04-643b2c4c828e	R71	newborn anemia due to isoimmunization	t
e62c62b3-38df-48b0-9d84-e64d6fb086d0	R71	polycythemia neonatorum	t
77a86435-ae12-447b-a1e8-95393a1ab1e4	R71	polycythemia not otherwise specified	t
4ab000d3-b6e7-4c40-a94c-bb928752c16c	R71	polycythemia vera	t
c53628fd-e95f-43c2-971d-ebae3a59b063	R71	secondary polycythemia	t
35b906e8-b438-4752-b2dd-0e80cb6b521f	R73	diabetes mellitus	t
725bac70-79b0-4821-9fb1-6e73ccac47d5	R73	diabetes mellitus in pregnancy, childbirth and the puerperium	t
ec0e2a89-3f0d-4758-90fe-bf51023cf807	R73	neonatal disorders	t
a2cfc9e2-81bd-4797-bdd9-9286992f69fa	R73	postsurgical hypoinsulinemia	t
5dc35786-8db1-4efa-b98d-ac275621d007	R73.0	abnormal glucose in pregnancy	t
269ba392-627d-4fd7-94bd-2c4b483a1d4f	R73.0	diabetes mellitus	t
2cd3c21c-8e0f-4059-aebb-76cd175f1ba7	R73.0	dysmetabolic syndrome X	t
49d5439c-a396-47d5-8ddf-d85721089827	R73.0	gestational diabetes	t
6d9877e5-9251-4eb6-9ada-8b024b0b1dae	R73.0	glycosuria	t
62504e5a-9070-48d4-bd2a-c5d9924b278a	R73.0	hypoglycemia	t
aa0c20aa-f922-4e3b-91cc-58d208479541	R75	asymptomatic human immunodeficiency virus [HIV] infection status	t
3c085992-ab47-4647-bd3c-a9fcca255328	R75	human immunodeficiency virus [HIV] disease	t
2dd8f20b-8f15-4f30-ad67-9fe482d662a8	R76.0	isoimmunization in pregnancy	t
fb643c20-37ea-4cb0-b909-4f04505a70de	R76.0	isoimmunization affecting newborn	t
80accb4c-f541-429f-b557-c5e6729deafb	R76.11	nonspecific reaction to cell mediated immunity measurement of gamma interferon antigen response without active tuberculosis	t
d3a3a201-4c0f-4f7c-890a-7bac5ccdfa37	R76.12	nonspecific reaction to tuberculin skin test without active tuberculosis	t
f5e015b0-7b80-4f08-900a-5b527138706b	R76.12	positive tuberculin skin test	t
317b3bee-e842-414b-99b6-f6b9e42c8ee7	R77	disorders of plasma-protein metabolism	t
afa524dc-785d-469d-81e5-1a589c5df213	R78	mental or behavioral disorders due to psychoactive substance use	f
3edb6f9a-aae6-48f9-93f4-dc4920307629	R78.71	lead poisoning	t
29536bf1-0ee9-4d07-8116-259c6876ab70	R79	asymptomatic hyperuricemia	t
d6d6a0e5-47d9-4eb4-9843-8a07e90f1438	R79	hyperglycemia not otherwise specified	t
0d51c35d-6607-44db-a94d-2dd55af7203e	R79	hypoglycemia not otherwise specified	t
0b3dff53-a257-45a1-9cee-fc4becd8633c	R79	neonatal hypoglycemia	t
361cac05-67e8-467f-94db-eb5b565bc084	R79	specific findings indicating disorder of amino-acid metabolism	t
323825de-c56b-4cb2-8e82-dbd03758e5ea	R79	specific findings indicating disorder of carbohydrate metabolism	t
fd6d14c5-19e6-4af4-bb51-a0269778fd47	R79	specific findings indicating disorder of lipid metabolism	t
43f74c4c-65b5-4764-8a63-859604d57820	R79.0	abnormal level of lithium	t
591c8a63-3666-4e56-bb20-11793ca09bb1	R79.0	disorders of mineral metabolism	t
85c17215-2251-4fb8-8f37-16c3b145414c	R79.0	neonatal hypomagnesemia	t
9d5942ef-bf5b-4db9-89a2-de33fa3f7f31	R79.0	nutritional mineral deficiency	t
9939cc10-e25f-4cd1-9e70-9afb5366227c	R79.1	coagulation defects	t
26c39932-0d10-46c5-99f7-c236bf89305e	R79.1	abnormality of fluid, electrolyte or acid-base balance	f
b4e1df2d-71aa-46f1-9147-5edc7a9589f8	R79.83	disorders of amino-acid metabolism	t
963502e5-25c5-4ca4-8838-acea90ebd15d	R80	gestational proteinuria	t
f6aa624f-11ff-4914-b3d0-d3a64a24d690	R80.0	isolated proteinuria with specific morphological lesion	t
64867e70-8f7a-4ab1-b9f9-ab03f93aed82	R81	renal glycosuria	t
5bcffd5d-74a6-4c5b-b4db-08a0d6bee674	R82	hematuria	f
7fd02896-0c3c-457b-a944-70c3b6eb35cc	R82.0	filarial chyluria	t
4ceaa07e-c080-4ae7-b0a1-258837da7b68	R82.3	hemoglobinuria due to hemolysis from external causes not elsewhere classified	t
17de6bea-be87-4ac9-9428-0b0b6072d22d	R82.3	hemoglobinuria due to paroxysmal nocturnal [Marchiafava-Micheli]	t
b1c8614b-d444-4b5d-bb98-59516cc0b9c7	R82.7	colonization status	t
9a7c4876-b285-44ad-a4d1-b5aa1f0ea6d6	R82.91	hemoglobinuria	t
4f30b0a9-c7e2-416e-853b-7054851102d0	R82.91	myoglobinuria	t
3cc9408f-e173-4fd6-94ea-2e2992a3348f	R82.992	Primary hyperoxaluria	t
d93f0370-030e-4a5a-88b8-6ea37b29015d	R83.5	colonization status	t
83db45ba-347a-4e16-9b76-93438f825cf5	R84	blood-stained sputum	t
815b8d87-8c55-449c-b8af-5bc6545608df	R84.5	colonization status	t
5fff9353-4f81-4102-aef6-d130799f3d7d	R85	cloudy peritoneal dialysis effluent	t
4d8fd81d-4897-4157-bda7-e7d1602b97bd	R85	fecal abnormalities	t
40c7ff5c-47a6-4204-95ce-f0eed64fbc0a	R85.5	colonization status	t
88069292-a716-4180-970f-a5bcbc6aed78	R85.61	abnormal cytological findings in specimens from other digestive organs and abdominal cavity	t
99ce2654-44bc-4c15-9cf2-5510c1371a28	R85.61	carcinoma in situ of anus (histologically confirmed)	t
6d1d7082-6092-4210-b302-b40c65c85b9b	R85.61	anal intraepithelial neoplasia I [AIN I]	t
e808bfec-3ff6-493c-a12d-c32a24ddfcb5	R85.61	anal intraepithelial neoplasia II [AIN II]	t
8650d0aa-2980-426c-a92e-cbe3a1fc0fe7	R85.61	anal intraepithelial neoplasia III [AIN III]	t
16f28e9e-4485-43ac-bc8b-7716e4bc74fd	R85.61	dysplasia (mild) (moderate) of anus (histologically confirmed)	t
f0ea8395-7303-4522-80fb-ab5742d96bef	R85.61	severe dysplasia of anus (histologically confirmed)	t
3ac0d575-8e69-4672-991d-b4f38767b9dd	R85.61	anal high risk human papillomavirus (HPV) DNA test positive	f
5309c9f2-3ceb-4ac6-a89e-ec387dd75d10	R85.61	anal low risk human papillomavirus (HPV) DNA test positive	f
4e92a015-9c25-4f28-993b-cedfeb15a688	R85.81	anogenital warts due to human papillomavirus (HPV)	t
a5d63b00-4172-48d0-9bad-5b6a19447464	R85.81	condyloma acuminatum	t
08ba4df6-500c-41d0-a1c0-3dc50cd972b2	R86	azoospermia	t
bee7857d-a9e6-4c0e-a3a6-f445018bf02f	R86	oligospermia	t
6cd4eea0-e2e9-4389-87ea-2f1eaa38fa01	R86.5	colonization status	t
8f0ffbbd-df22-4128-9a41-c045e159bea7	R87.5	colonization status	t
6a03b17d-6010-4bb7-9100-1bffbe78c2d9	R87.61	abnormal cytological findings in specimens from other female genital organs	t
65139932-deb9-48c0-8fff-d814cecf1b8d	R87.61	abnormal cytological findings in specimens from vagina	t
09d6fb9a-4b0d-4cd3-bd56-be0fbeac4896	R87.61	carcinoma in situ of cervix uteri (histologically confirmed)	t
eb305fa5-e75b-4831-85f0-597fcd456b49	R87.61	cervical intraepithelial neoplasia I [CIN I]	t
16cc7777-4c90-4ec0-9097-e06dc863f0ec	R87.61	cervical intraepithelial neoplasia II [CIN II]	t
c6b54431-1fc4-4d3b-9cc1-0c617db54ac4	R87.61	cervical intraepithelial neoplasia III [CIN III]	t
a57c56ab-aa6b-4561-8235-c4cc1ef979c4	R87.61	dysplasia (mild) (moderate) of cervix uteri (histologically confirmed)	t
be0afdc2-21b7-450c-9409-4684a936e4db	R87.61	severe dysplasia of cervix uteri (histologically confirmed)	t
810c97ba-f63a-4326-838c-0d33d77ed511	R87.61	cervical high risk human papillomavirus (HPV) DNA test positive	f
84725c7a-cdbb-4f34-880e-007c3a448315	R87.61	cervical low risk human papillomavirus (HPV) DNA test positive	f
0949a1d8-449f-47b1-9d26-69ee750578cd	R87.62	abnormal cytological findings in specimens from cervix uteri	t
8c7fd98c-ec25-4d03-8239-5a7ce00641d4	R87.62	abnormal cytological findings in specimens from other female genital organs	t
b7d872ee-99cf-47be-97b0-9df9e486d1f0	R87.62	carcinoma in situ of vagina (histologically confirmed)	t
47f8624b-fda5-43aa-9950-e51c0b18e74c	R87.62	vaginal intraepithelial neoplasia I [VAIN I]	t
3d641841-4ba7-44f3-9da8-e3c818d8998d	R87.62	vaginal intraepithelial neoplasia II [VAIN II]	t
f4bf4cb2-2e98-4a52-8612-b99d953d5bd2	R87.62	vaginal intraepithelial neoplasia III [VAIN III]	t
76eadc88-e82c-49fc-926a-5fbe9b21b3cb	R87.62	dysplasia (mild) (moderate) of vagina (histologically confirmed)	t
02e8eb5c-9bd6-45d8-9e6f-f630b1a8efd3	R87.62	severe dysplasia of vagina (histologically confirmed)	t
3aec7b24-3f49-478d-be79-57f01de0346d	R87.62	vaginal high risk human papillomavirus (HPV) DNA test positive	f
480ade95-37b9-4ab3-b5f0-410c42efe60f	R87.62	vaginal low risk human papillomavirus (HPV) DNA test positive	f
85858448-1a92-4e06-9a51-c1c6aa5d68ff	R87.69	dysplasia of vulva (histologically confirmed)	t
8191a4d8-c35e-463d-a36f-a2e012cc73ea	R87.7	carcinoma in situ (histologically confirmed) of female genital organs	t
6ad40644-2194-4f53-bb07-d3c5ba7b761d	R87.7	cervical intraepithelial neoplasia I [CIN I]	t
26bc15dd-2fd7-4e30-91f6-059cad661d56	R87.7	cervical intraepithelial neoplasia II [CIN II]	t
760deb1f-8dde-411d-8d71-0f8f7c85d257	R87.7	cervical intraepithelial neoplasia III [CIN III]	t
fb4f6be5-f869-4e18-bb3f-6b04357724d7	R87.7	dysplasia (mild) (moderate) of cervix uteri (histologically confirmed)	t
46f2e1fa-db04-4f80-839a-23822b761b11	R87.7	dysplasia (mild) (moderate) of vagina (histologically confirmed)	t
981ea764-3156-4b4e-9f0c-7feddf8fa2f8	R87.7	vaginal intraepithelial neoplasia I [VAIN I]	t
0d137776-4821-4568-bce0-29d779ec7e1c	R87.7	vaginal intraepithelial neoplasia II [VAIN II]	t
d421cf53-e3c3-4a49-a62e-1d401ae28b9f	R87.7	vaginal intraepithelial neoplasia III [VAIN III]	t
9ec165a8-d734-4cba-b874-51647de8899f	R87.7	severe dysplasia of cervix uteri (histologically confirmed)	t
fefabf4b-a6b3-4c30-a6a8-0da29ca70cde	R87.7	severe dysplasia of vagina (histologically confirmed)	t
0921ff12-1a63-4bad-b499-1deac5eae751	R87.81	anogenital warts due to human papillomavirus (HPV)	t
6d7bc35d-a7c2-4953-b754-bdfc1540b591	R87.81	condyloma acuminatum	t
dedf6aa3-682f-42ce-97e7-460a2ebdad1c	R89.5	colonization status	t
6ab16897-ef10-45a0-88ca-668f8bc6e65a	R92.0	mammographic calcification (calculus) found on diagnostic imaging of breast	f
18c8be5c-2ec3-4282-9264-ae80b7bb3081	R93.0	intracranial space-occupying lesion found on diagnostic imaging	t
2460857d-d9d1-4697-9145-5cc228a2c48f	R93.4	hypertrophy of kidney	f
2a4167ca-f0bd-4fef-bb10-d438ec4cc541	R93.6	abnormal finding in skin and subcutaneous tissue	f
29ac54da-884d-4d56-8d87-5f8adac10001	R93.7	abnormal findings on diagnostic imaging of skull	f
756f39fa-24d2-4dac-97a4-fa9fa01d949f	R94.131	electromyogram of eye	t
73cc7d5b-4844-4cff-a455-9a82397af7ee	R94.31	long QT syndrome	t
11abdeea-1142-4eab-8d1e-e8ce11371c68	R94.7	abnormal glucose	f
7796170b-3f76-4664-b093-289ea9a1c1fb	S00	diffuse cerebral contusion	t
6d03dbb9-c737-43d2-b3f4-f91fb1fe1375	S00	focal cerebral contusion	t
fa439b01-0971-4ad2-b4e4-e2a3a204760d	S00	injury of eye and orbit	t
b8de9530-87b1-480c-a6cb-8e5b68f763a1	S00	open wound of head	t
4e2e5ec4-1944-4163-8868-a9f98d1d282a	S00.07	open bite of scalp	t
cef6dc17-d52d-44b2-94f4-3819f6f9443b	S00.1	contusion of eyeball and orbital tissues	f
68c670f4-88f0-42cb-81f3-901a36b85052	S00.2	superficial injury of conjunctiva and cornea	f
7749416a-ccc7-4873-837a-e6f6be8bb91e	S00.25	retained foreign body in eyelid	f
a3642f41-75f7-406e-988d-5d31dd82c8f2	S00.27	open bite of eyelid and periocular area	t
18f946a7-c2a6-468b-81f9-035b66180212	S00.37	open bite of nose	t
ad27c4c1-fddb-459d-a7ef-1ea667d3fa43	S00.47	open bite of ear	t
7bc85f42-68e4-4496-9c1c-41b8f690d1a4	S00.571	open bite of lip	t
beaff8b6-c2f6-4a57-b40c-ec87af4eaa7e	S00.572	open bite of oral cavity	t
3c4ca5d3-6fe0-4b22-84eb-a3754e42220e	S00.87	open bite of other part of head	t
ff807e3c-3165-487e-9cfa-cd1a67a37807	S00.97	open bite of head	t
ab075e49-ebb1-474f-a03e-4888444786f5	S01	injury of eye and orbit	f
c754f7d3-bd46-403e-91f5-e48abd365366	S01	traumatic amputation of part of head	f
9fe67659-2a01-4386-baae-ec133bdf4002	S01.0	avulsion of scalp	t
ef4a567b-3b2d-4450-8dcd-73b567f2aad5	S01.05	superficial bite of scalp	t
7e827c4d-e938-4ecd-b0f8-e00f6d3ddd11	S01.15	superficial bite of eyelid and periocular area	t
886e6be6-ee65-4c15-8f00-55d4d183bb73	S01.25	superficial bite of nose	t
9fb59e6f-97ba-4452-b39f-fcefe630ce81	S01.35	superficial bite of ear	t
77f2221a-9883-4a07-9e5a-8672e0fda53c	S01.45	superficial bite of cheek and temporomandibular area	f
68c15a56-6dbe-47b2-86dd-66c4131a62ed	S01.5	tooth dislocation	f
bf6a0a73-afd0-4c7b-87d8-d87819f6fd3b	S01.5	tooth fracture	f
9f7b367a-28cd-436b-bed7-985f9a58492c	S01.551	superficial bite of lip	t
08d69181-dbac-4b3b-b0e5-2d31e2a6f114	S01.552	superficial bite of oral cavity	t
f167969e-8c50-4dcc-b840-937b392c1159	S01.85	superficial bite of other part of head	t
40b5eee7-75c1-420f-b1d2-5847f0a725a7	S01.95	superficial bite of head not otherwise specified	t
fdc2c098-79cb-4c9c-b2bf-1588d19f74b5	S02.1	lateral orbital wall	f
a5a2462a-5ae8-4094-b5d4-b7004897fd72	S02.1	medial orbital wall	f
8a75743a-367e-473e-a1b4-8480bab3ed14	S02.1	orbital floor	f
1dc28a3d-f660-4af2-ad69-0d887f40d98b	S02.3	orbit not otherwise specified	t
090bf4bc-a80f-4664-b495-ca14450f949d	S02.3	lateral orbital wall	f
7cf4f011-7aa3-4c95-b484-0aeb74b79dd4	S02.3	medial orbital wall	f
c5c2749c-d6c1-452a-814b-27d5e35eacf3	S02.3	orbital roof	f
dc25d929-1ccf-43ba-a286-ed19614b0063	S02.5	cracked tooth (nontraumatic)	t
1701a464-419b-4af3-a7e9-e8448c1caa7e	S02.8	fracture of orbital floor	f
62c41591-7a89-44c5-9a86-e880c0dc5b3b	S02.8	fracture of orbital roof	f
00b367d1-d788-495a-808b-24ea827e3a7a	S02.83	orbital floor	f
0358e2a6-2dc7-4fc1-afc1-04fd9497ab06	S02.83	orbital roof	f
0f254937-295c-49e6-8bc3-f65f397bce3e	S02.84	orbital floor	f
7e5aa628-7a01-4c17-8c7e-6c114b0db0b9	S02.84	orbital roof	f
06a9462a-177e-4a66-a5c4-a515d34a33af	S02.85	lateral orbital wall	t
79eefec3-fa4f-4833-b71c-655ee1da0d0a	S02.85	medial orbital wall	t
bccc01f5-846d-4f91-b386-ae202a7367ae	S02.85	orbital floor	t
44df1711-788a-4d29-aa7c-84205d17607d	S02.85	orbital roof	t
3af4d3b4-507c-429f-a8b9-90cc77bbed1a	S03	Strain of muscle or tendon of head	f
d0bda50c-d634-40df-9550-86e417fd1ef0	S05	2nd cranial [optic] nerve injury	f
5f54dff3-bdb7-4262-ad96-08b84a33c77d	S05	3rd cranial [oculomotor] nerve injury	f
9b1ad1f9-8ab8-478b-a9d7-e70eda7d653b	S05	open wound of eyelid and periocular area	f
fb0cdce3-e3f7-4596-8d75-d0e308364809	S05	orbital bone fracture	f
da0c7dd0-e65f-4cac-9d95-2df67006852a	S05	superficial injury of eyelid	f
6fc6d606-026b-459f-9d45-0909b1843274	S05.0	foreign body in conjunctival sac	t
1fe6b7f8-2de5-4f59-b5c6-751c7bfb38bc	S05.0	foreign body in cornea	t
080ec35a-5ac8-4015-b6d2-00e5dbafa148	S05.1	black eye not otherwise specified	f
3226c18b-f77e-4227-b266-da16b73192bc	S05.1	contusion of eyelid and periocular area	f
ba384b51-f213-4e96-9277-a107898c4767	S05.4	retained (old) foreign body following penetrating wound in orbit	f
256606a6-1764-481a-ae48-bd9a6c35ae71	S05.5	retained (old) intraocular foreign body	f
6b9d98c9-353d-4b93-b8bf-c5a067c8da4f	S06	head injury not otherwise specified	t
5e9b2119-bc26-4f64-91d2-be6672ad4f9a	S06.2	traumatic diffuse cerebral edema	t
4c6aaf5f-81c7-4514-88e7-f1ca8900f26c	S06.3	focal cerebral edema	f
627f9931-008c-4fb3-beac-7535d19cde70	S06.8A	traumatic cerebral edema	f
95bd0efe-7994-4598-a3c8-14271134a12e	S06.89	concussion	t
bb6e952f-554b-43de-b0f1-33adbdd27cb4	S06.9	head injury not otherwise specified	t
a51fcf0b-c8f5-47d3-b60d-3bd2762d0c95	S09.0	injury of cerebral blood vessels	t
4d19dd6f-1b84-41a3-8a32-24daba370ef5	S09.0	injury of precerebral blood vessels	t
8cab0331-8c48-4265-8170-34285f81bcf5	S09.1	sprain to joints and ligament of head	f
16e957c5-87f5-456c-a760-96b8f14cd0f1	S09.2	traumatic rupture of ear drum due to blast injury	t
f2e0d3ef-35ae-42b9-a72f-0126fb5134ab	S09.3	injury to ear not otherwise specified	t
c110c3be-5a8d-4abb-95ec-f4fe0881e55b	S09.3	injury to external ear	f
fc986ee6-933f-4441-8435-1136efb1adc2	S09.90	brain injury not otherwise specified	t
3242a2ac-0a33-4976-a4f5-7eaa3e3910aa	S09.90	head injury not otherwise specified with loss of consciousness	t
c2fec81a-d67e-4e6f-b66d-f28e6d9dc2ea	S09.90	intracranial injury not otherwise specified	t
37d3b8bc-45af-4dde-b38c-35255b25f343	S10.17	open bite of throat	t
9d377b60-0b44-407d-a59a-11fa0959daf4	S10.87	open bite of other specified parts of not elsewhere classifiedk	t
95187305-1843-4607-971d-fedfe3c6f4fc	S11.01	open wound of vocal cord	f
e3e04fc7-3810-4fa0-9b02-be62f33de04c	S11.02	open wound of thoracic trachea	f
58492b68-e615-475d-ba76-55df3c59f23c	S11.2	open wound of esophagus not otherwise specified	t
829bd096-6424-434a-9f34-dc4b0a82d031	S11.85	superficial bite of other specified part of not elsewhere classifiedk	t
4f820fae-5f52-4f22-9037-2d9ee942b0d2	S11.95	superficial bite of not elsewhere classifiedk	t
07f71376-67da-4ee9-9040-8187e9686ad4	S13	strain of muscle or tendon at not elsewhere classifiedk level	f
a3800fe5-b94d-4549-b229-cf76b005a070	S13.0	rupture or displacement (nontraumatic) of cervical intervertebral disc not otherwise specified	t
20aac8e8-3bbf-47c9-bb1c-60310c23ba3a	S13.1	fracture of cervical vertebrae	f
362589b2-9808-45c7-b0c9-056a9ca028cd	S15.0	injury of internal carotid artery, intracranial portion	t
cba03a58-b989-47ad-b548-6f126e29a743	S16	sprain of joint or ligament at not elsewhere classifiedk level	f
095dfdf6-3d87-4eab-8607-164d10384a60	S19.82	other specified injury of thoracic trachea	f
3743d34b-d151-4a95-b8b2-69412a5b1fa2	S20.17	open bite of breast	t
4285963e-54dd-462c-9655-1c776edf50b3	S20.37	open bite of front wall of thorax	t
573eab28-9105-49e2-8749-cbb47b2752a1	S20.47	open bite of back wall of thorax	t
40b62165-d3d5-4a91-9256-26c803049af4	S20.9	contusion of thorax not otherwise specified	t
ee3f3195-9175-40e9-a00e-39371a2e4028	S20.97	open bite of thorax not otherwise specified	t
d9dedd5e-9020-4238-9157-8649413c7fdc	S21	traumatic amputation (partial) of thorax	t
1c56a364-b16a-476c-b5d6-57a8ac7a261e	S21.05	superficial bite of breast	t
13b484b1-6314-44dd-b130-91f19c268dc2	S21.15	superficial bite of front wall of thorax	t
670dacd5-3136-4d14-ac44-fe0fbfca002a	S21.25	superficial bite of back wall of thorax	t
b9d09955-8e07-46a7-bf72-de403c2d392b	S21.35	superficial bite of front wall of thorax	t
9f4b3e77-4a52-4e9d-8012-34c931a78cfc	S21.45	superficial bite of back wall of thorax	t
39540453-1741-4cf8-af5d-b60977f3eb68	S21.95	superficial bite of thorax	t
8c2267a4-9af2-4971-b99c-1c4f44c4982f	S22	transection of thorax	t
547fbb3a-e2a8-4ab3-be2f-1350ced09b25	S22	fracture of clavicle	f
1e1cda98-6b6e-495b-ae6a-1fc72610f148	S22	fracture of scapula	f
60bda7b4-2dd6-4624-8b85-a0ee032a0515	S22.4	flail chest	t
38e0a835-bffa-456e-bd9b-1013354cef83	S23	dislocation, sprain of sternoclavicular joint	f
00852097-cf66-43ba-b1d7-ebc4bdb877b9	S23	strain of muscle or tendon of thorax	f
1232b8db-0c8e-49ad-a332-03219839643e	S23.1	fracture of thoracic vertebrae	f
8754a484-5a16-499e-a5e7-e303ea65ccb4	S24	injury of brachial plexus	f
316c4a4b-f52a-495e-8acb-c4ca593d5ad7	S27	injury of cervical esophagus	f
58fa5d50-c67c-4623-a987-f19ac2813bb0	S27	injury of trachea (cervical)	f
21b8971b-3c0d-4efe-85ab-2d8dd074a0bd	S27.0	spontaneous pneumothorax	t
2e6c7a68-51fe-4f8f-bd7a-152045e93422	S28.0	flail chest	t
e8b1e803-4c21-4310-9a17-6d54553eb933	S30	superficial injury of hip	f
2542258e-b8ba-4301-b4c6-912ead49e969	S30.87	open bite of abdomen, lower back, pelvis and external genitals	t
52562640-a49c-4f3d-a02f-f1b6638d837a	S31	traumatic amputation of part of abdomen, lower back and pelvis	t
1a067bab-1fe5-4135-9729-e2fe89897b6a	S31	open wound of hip	f
71bfd6dc-b70d-43f3-9bb2-651406a57147	S31.05	superficial bite of lower back and pelvis	t
24535400-8c0a-48a1-9b6a-049c4059848a	S31.1	open wound of abdominal wall with penetration into peritoneal cavity	f
d14ebe80-b522-4129-a429-3f1df8303820	S31.15	superficial bite of abdominal wall	t
ab934e7e-3390-4536-b2b8-3ce7d91bccca	S31.25	superficial bite of penis	t
371f6459-a99b-430d-8bef-217160b31635	S31.35	superficial bite of scrotum and testes	t
c2be5864-823c-46d6-a220-699b779a15f3	S31.4	injury to vagina and vulva during delivery	t
fcb59c68-3bc5-40d4-8014-884882d8afb9	S31.45	superficial bite of vagina and vulva	t
7abb3735-2f43-4e0b-ba10-51dd34af29f4	S31.5	traumatic amputation of external genital organs	t
2bc4e9ca-daba-4b74-824a-71f0c381c589	S31.55	superficial bite of unspecified external genital organs	t
66623e67-55ae-4d6e-b6a8-4e8e01e96961	S31.65	superficial bite of abdominal wall	t
c98fabbc-4171-4c8e-998b-20d520e1b946	S31.805	superficial bite of buttock	t
75b5317d-0fdf-4c62-ab42-c4d0f31049c2	S31.815	superficial bite of buttock	t
61f22ccb-9cf2-4bc5-adde-2a3ae95d1a3a	S31.825	superficial bite of buttock	t
c8a68618-c812-4ead-be78-e74f799a4a8e	S31.835	superficial bite of anus	t
085ff60a-89b4-47a3-b214-5d461fa0e2be	S32	transection of abdomen	t
