id	created_at	updated_at	trade_name	applicant_name	manufacturer_name	medication_id	strength_numerators
c500ddfc-2a9a-4f3d-b7ad-7ab7ff264e52	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PROTHIONAMIDE	MYLAN LABORATORIES LIMITED	MYLAN LABORATORIES LIMITED BAVLA INDIA	7377d3dc-b90e-4bc5-aac2-e3796cb4ca85	{250}
3018bd05-27aa-4f8b-b05f-11cffb6d6222	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	REXIGEN	CAPS PVT LTD	CAPS PVT LTD HARARE ZIMBABWE	ffc717a2-0be8-473e-aee8-fde68b865639	{10}
96b941b5-cb0d-4c9c-a199-215e2884f9cc	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PROVIRON	BAYER (PTY) LTD	BAYER WEIMAR GMBH  ; CO. KG, WEIMAR WEIMAR GERMANY;  BAYER AG, BERLIN BERLIN GERMANY	5e6b9653-1a02-45ef-a60c-a78bd397df98	{25}
f336bebf-7996-484a-b6a7-83c3b2402911	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PYLOBACT	RANBAXY LABS LTD	RANBAXY LABS LTD DEWAS INDIA	5a219610-2110-4c07-b67b-4b81749f1947	{20,250,500}
f947d56a-798a-4bf7-a486-f8d77e87bce0	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PYNGO	VARICHEM PHARMACEUTICALS (PVT) LTD	VARICHEM PHARMACEUTICALS (PVT) LTD HARARE ZIMBABWE	e96976a4-9b3a-48af-ab12-61f531ccb65a	{5,10,45,450}
a0e66a94-cec7-49d8-aee4-988d2b06f0fc	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PYNSTOP	ADCOCK INGRAM LIMITED	DATLABS PRIVATE LIMITED BULAWAYO ZIMBABWE	26e52361-56a8-45ff-a9c4-88cd90ba2827	{5,10,45,450}
2f7455a2-451c-47ae-b385-447dcda6a3d7	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	REXIGEN	CAPS PVT LTD	CAPS PVT LTD HARARE ZIMBABWE	ffc717a2-0be8-473e-aee8-fde68b865639	{40}
e08f35d3-7af2-489e-826c-e8e4272bb217	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PYRIMON	FDC LIMITED	FDC LIMITED MUMBAI INDIA	c143f0c2-54f8-4bff-a64c-5d3d8a1f7962	{0.1,1}
819ae2fc-4cb0-4c39-83ad-6d2bcd9dabff	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	Q-TAB 100	HETERO LABS LTD	HETERO DRUGS LTD JADCHERLA INDIA	7a1c0eaa-1d91-4f4b-812d-d49300daecb7	{100}
c735b3c5-8406-4af8-b4dc-47d52c4e4c39	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	Q-TIB	CIPLA LTD	CIPLA LTD  INDIA	f1bd6b6c-499a-46e5-a4f2-4293fb0cbd85	{25,160,300,800}
e14ca6b9-3bfe-4efa-b20e-833fb0a41da9	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	QUININE HYDROCHLORIDE	ADCOCK INGRAM LIMITED	DATLABS PRIVATE LIMITED BULAWAYO ZIMBABWE;  PHARMA-Q (PTY) LTD T/A COSI PHARMACEUTICALS JOHANNESBURG SOUTH AFRICA	e3b6b580-a8de-4e4a-972a-71c0abdfa084	{300}
f5591230-fe5f-46b5-80e0-75b91104c666	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	QUININE SULPHATE	REMEDICA LTD	REMEDICA LTD LIMASSOL CYPRUS	b706f01d-20cf-4dbb-ac32-daa10fe1cd5d	{300}
838fb7d3-bffb-447d-906b-0f1b29c997b3	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	RAMGIC	MSN LABORATORIES LTD	MSN LABORATORIES LTD (FORMULATION DIVISION JINNARAM MANDAL INDIA	31383d1b-d984-4d14-b5c6-d9771964efa2	{50}
d2d087ee-5954-41ca-ad85-f93361cda291	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	VARI-PROPRANOLOL	VARICHEM PHARMACEUTICALS (PVT) LTD	VARICHEM PHARMACEUTICALS (PVT) LTD HARARE ZIMBABWE	ffc717a2-0be8-473e-aee8-fde68b865639	{40}
b47691a7-844b-46ea-b7ea-2c56b367a82f	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	Q-TAB 200	HETERO LABS LTD	HETERO LABS LTD, ANDHRA PRADESH INDIA	7a1c0eaa-1d91-4f4b-812d-d49300daecb7	{200}
2b31ece2-e783-4fc8-9591-0c722b6e97ca	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PYRIMON	FDC LIMITED	FDC LIMITED MUMBAI INDIA	c143f0c2-54f8-4bff-a64c-5d3d8a1f7962	{0.1,1}
7fbeb569-5848-4177-86d4-c3f49e56ad3d	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	RAMIZ	UNICHEM LABORATORIES LIMITED	UNICHEM LABORATORIES LTD GHAZIABAD INDIA	fc03ed43-59ed-4d5e-94cd-0c8d8e3fa7a3	{5}
e2a95385-d90c-4129-bd81-a3817b39cf43	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	RANFERON-12	RANBAXY LABS LTD	RANBAXY LABS LTD DEWAS INDIA	bfd7ebe1-31c9-4357-b8de-cc40b0459cc8	{1.13,5,10,112.5,305}
dd7af924-8443-46a0-8fd8-0878ff71ca87	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	RAPICLAV	IPCA LABORATORIES LTD	IPCA LABS LTD  INDIA	2273e6e5-eae3-406c-b81b-69a3574d4acb	{62.5,250}
1760ff87-da10-4c28-bef9-dcc096350d6e	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	REFPAIN	COSPHARM INVESTMENTS (PTY) LTD	ACME FORMULATION PVT LTD SOLAN INDIA	9415fb80-a9ba-4b78-ac0d-e614189dc296	{100,500}
9ced3d6c-242e-4a9b-8b26-36f93261092c	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	RELENZA	GLAXO-WELLCOME ZIMBABWE PVT LTD	GLAXO-WELCOME PRODUCTION  FRANCE	ab6033c4-5d3f-4f11-b299-0c8be71d42dd	{5}
786e50df-613d-4163-a63b-3f269289d088	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	REMETIN	CLARIS INJECTABLE LTD	CLARIS INJECTABLE LTD AHMEDABAD INDIA	affbe060-0dba-49ee-bb7f-9ea74d9ee432	{5}
0a278e24-2b86-40a9-8192-558843cca502	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	QUETAMAC	MACLEODS PHARMACEUTICALS LIMITED	MACLEODS PHARMACEUTICALS LTD DAMAN INDIA	b16713e4-2b3b-4f3b-b7cc-e06554c347a9	{25}
7fd97fb1-b39d-4310-b0ec-20633e5c4405	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	RETARPEN	SANDOZ S.A PTY LTD	SANDOZ GMBH BIOCHEMIESTRABE  AUSTRIA;  SANDOZ S.A PTY LTD KEMPTON PARK SOUTH AFRICA;  SANDOZ INDUSTRIAL PRODUCTS GMBH FRANKFURT GERMANY;  FRESENIUS KABI, ANTI-INFECTIVES S.R.I (FKAI ITALY) VILLADOSE  ITALY	e462fee3-f96b-4c7c-bc83-40fb996556e0	{0.6}
03f7f1ce-02d9-49a3-8e0e-108d1aeed324	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	RAMIZ	UNICHEM LABORATORIES LIMITED	UNICHEM LABORATORIES LTD GHAZIABAD INDIA	fc03ed43-59ed-4d5e-94cd-0c8d8e3fa7a3	{2.5}
c7e79775-711a-439e-968f-07ebdb39c587	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	REVAC-B	BHARAT BIOTECH INTERNATIONAL LIMITED	BHARAT BIOTECH INTERNATIONAL LIMITED MEDCHAL INDIA	7bd061a4-f86b-4298-8e02-83053d0ecea6	{20}
a6fccaff-8baf-4ddc-8802-78ad7bf07712	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SEROQUEL XR 200	ASTRAZENECA UK LTD	ASTRA ZENECA PHARMACEUTICALS LP NEWARK USA	b16713e4-2b3b-4f3b-b7cc-e06554c347a9	{200}
25500df2-e749-4f1f-b0c4-c201b84aac54	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	RETARPEN	SANDOZ S.A PTY LTD	SANDOZ GMBH BIOCHEMIESTRABE  AUSTRIA;  SANDOZ S.A PTY LTD KEMPTON PARK SOUTH AFRICA;  SANDOZ INDUSTRIAL PRODUCTS GMBH FRANKFURT GERMANY;  FRESENIUS KABI, ANTI-INFECTIVES S.R.I (FKAI ITALY) VILLADOSE  ITALY	e462fee3-f96b-4c7c-bc83-40fb996556e0	{1.2}
ef0705ea-1a88-461f-9959-1fb78b5a6546	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	RICOVIR	MYLAN LABORATORIES LIMITED	MYLAN LABORATORIES LTD SINNAR INDIA	b9ea73d9-944f-4d31-ae8e-888eeb9503b7	{300}
6393f02c-9df9-40ff-b139-0267c11179ef	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	TRITACE	AVENTIS PHARMA	AVENTIS PHARMA INTERNATIONAL  GERMANY;  AVENTIS PHARMA S.P.A SCOPPITO ITALY;  AVENTIS PHARMA SA PRETORIA SOUTH AFRICA	fc03ed43-59ed-4d5e-94cd-0c8d8e3fa7a3	{2.5}
a1e1894b-eebd-460b-8629-5cba3f55f9a9	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	RIFAMPICIN	DATLABS PRIVATE LIMITED	DATLABS PRIVATE LIMITED BULAWAYO ZIMBABWE	e81605d1-abcb-4d67-b950-2af85d92299e	{150}
66502b60-98e7-4619-b98f-0ed860d0e275	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	RIFAMPICIN AND ISONIAZID	LUPIN LIMITED	LUPIN LIMITED AURANGABAD INDIA	07707825-e6b9-4618-93e9-b2c48fb37b02	{75,150}
4125dc77-3832-4138-881d-b73b69c700df	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	RINAVO	MYLAN LABORATORIES LIMITED	MYLAN LABORATORIES LTD SINNAR INDIA	b732c10e-1523-4283-8ace-db0a3d1f2904	{100}
95722bc7-1d52-413f-ba49-f4ccfa644269	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	RINGER LACTATE SOLUTION FRESENIUS	FRESENIUS KABI MANUFACTURING S.A PVT LTD,	INTRAMED (PTY) LTD PORT ELIZABETH SOUTH AFRICA;  FRESENIUS KABI MANUFACTURING S.A PVT LTD, PORT ELIZABERTH SOUTH AFRICA	5a31afc9-93dc-43b1-bd72-e79db2ed5799	{0.268,0.4,3.25,6}
a6e20cbd-dc5d-4298-863b-6e7d81be4d50	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SEROQUEL XR 300	ASTRAZENECA UK LTD	ASTRA ZENECA PHARMACEUTICALS LP NEWARK USA	b16713e4-2b3b-4f3b-b7cc-e06554c347a9	{300}
f691bdae-ace8-486a-8a93-77e8e872fb65	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	RETARPEN	SANDOZ S.A PTY LTD	SANDOZ GMBH BIOCHEMIESTRABE  AUSTRIA;  SANDOZ S.A PTY LTD KEMPTON PARK SOUTH AFRICA;  SANDOZ INDUSTRIAL PRODUCTS GMBH FRANKFURT GERMANY;  FRESENIUS KABI, ANTI-INFECTIVES S.R.I (FKAI ITALY) VILLADOSE  ITALY	e462fee3-f96b-4c7c-bc83-40fb996556e0	{2.4}
78154ba0-c87b-4ea0-9a47-e0da594f9455	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	TENOFOVIR DISOPROXIL FUMARATE TABLETS 300MG	HETERO DRUGS LTD	HETERO DRUGS LTD HYDERABAD INDIA;  HETERO DRUGS LTD JADCHERLA INDIA	b9ea73d9-944f-4d31-ae8e-888eeb9503b7	{300}
53691379-cdf1-496b-ad81-fa2fe8f38ca2	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	TRITACE	AVENTIS PHARMA	AVENTIS PHARMA INTERNATIONAL  GERMANY;  AVENTIS PHARMA S.P.A SCOPPITO ITALY;  AVENTIS PHARMA SA PRETORIA SOUTH AFRICA	fc03ed43-59ed-4d5e-94cd-0c8d8e3fa7a3	{5}
66643241-aa67-4549-8275-3064f08751df	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	RISPERIDAL	JOHNSON & JOHNSON PVT LTD	JANSSEN PHARMACEUTICA  BELGIUM;  JANSSEN-CILAG SPA LATINA ITALY;  JANSSEN PHARMACEUTICA (PTY) LTD JOHANNESBURG SOUTH AFRICA	fee0e2d0-7603-4fa1-91ee-4dd86b26a84f	{1}
97794546-7f9e-4a12-8fb8-852844b32472	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	RITONAVIR	HETERO LABS LTD	HETERO DRUGS LTD JADCHERLA INDIA	ed11b2e8-d3af-45f6-85f3-56dd09e221ef	{100}
e363e6fc-df11-4fc6-9438-683def57fa3a	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	RITALIN	NOVARTIS PHARMACEUTICAL CORPORATION	NOVARTIS PHARMACEUTICAL CORPORATION NEW YORK USA;  NOVARTIS PHARMA STEIN AG  SWITZERLAND;  NOVARTIS FARMACEUTICA SA BARBERA DE SPAIN	03a463fe-dd28-4996-96c4-55c03aa801f2	{10}
78803de3-c670-4d54-a14b-b4f8e709cdfc	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	RIVOTRIL	ROCHE PRODUCTS (PTY) LTD	ROCHE PRODUCTS PTY LTD JOHANNESBURG SOUTH AFRICA;  HOFFMAN LA ROCHE BASLE SWITZERLAND	45177be2-3036-4b5c-b6eb-d8f8d50ab4bf	{0.5}
4ce0d963-f33d-4de6-a5db-dc2ff186c52e	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	RIFAMPICIN AND ISONIAZID	MACLEODS PHARMACEUTICALS LTD	MACLEODS PHARMACEUTICALS LTD  	07707825-e6b9-4618-93e9-b2c48fb37b02	{75,150}
ca8bc089-32ac-4029-9dea-c8630c44564c	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SEROQUEL XR 50	ASTRAZENECA UK LTD	ASTRA ZENECA PHARMACEUTICALS LP NEWARK USA	b16713e4-2b3b-4f3b-b7cc-e06554c347a9	{50}
12af690e-10fa-4e1a-8bf3-fa414b2a05da	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	VIREAD	GILEAD SCIENCES INC	MEDREICH STERILAB  INDIA;  DATLABS PRIVATE LIMITED BULAWAYO ZIMBABWE;  PHARMACARE LIMITED PORT ELIZABETH SOUTH AFRICA;  PATHEON INC MISSISSAUGA CANADA;  PATHEON INC. WHITBY ONTERIO CANADA;  PATHEON MANUFACTURING SERVICES LLC  USA	b9ea73d9-944f-4d31-ae8e-888eeb9503b7	{300}
9c2922e6-c8b4-45b4-a498-211016e2cf7f	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	TOPRIL-5	TORRENT PHARMACEUTICALS	TORRENT PHARMACEUTICALS AHMEDABAD INDIA	3faae20b-4d25-479a-bc97-7cdd7050bd40	{5}
116e6221-6ba6-4cc5-a13d-c9fb51d55c35	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	RISPONSE 1	INNOVATA PHARMACEUTICALS	JUBILANT GENERIC LIMITED UTTARAKHAD INDIA	abd14f1e-7e6c-44a8-ae63-239f2527b42f	{1}
6aa72201-e52b-448f-9e1f-f4fb8d7aa6db	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ROTARIX	GLAXOSMITHKLINE S.A (PTY) LTD	GLAXOSMITHKLINE  BIOLOGICALS RIXENSART BELGIUM;  GLAXOSMITHKLINE BIOLOGICALS S. A. WAVRE BELGIUM;  GLAXOSMITHKLINE BIOLOGICALS RUE DES FRANCE	5acbf395-f77e-45b9-a2ed-f46b772f8420	{1.5}
fa6143fc-4935-4209-82d7-be29ee349c5e	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	RIVOTRIL	ROCHE PRODUCTS (PTY) LTD	ROCHE PRODUCTS PTY LTD JOHANNESBURG SOUTH AFRICA;  HOFFMAN LA ROCHE BASLE SWITZERLAND	45177be2-3036-4b5c-b6eb-d8f8d50ab4bf	{2}
c16cbb60-63f1-4fdb-8c66-65f2b170a3c0	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ROVAMYCINE	AVENTIS CROP SCIENCE	FARMA-LYON PARIS FRANCE	ec1fabf3-5528-4d08-9503-7a08c86f3953	{3}
2e664249-ca66-4fc4-924e-fc111fe8aeb6	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	RUPANASE 10	INOVA PHARMACEUTICALS PTY LTD	URQUIMA S.A BARCELONA SPAIN;  J. URIACH  ; CIA SA BARCELONA SPAIN	2ff2357d-f3f7-4d58-a80d-09ac4809e479	{10}
d8d3997c-09ee-4813-a255-c11b66f2764a	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	TENOFOVIR DISOPROXIL FUMARATE	STRIDES ARCOLAB LTD	STRIDES ARCOLAB LTD BANGALORE INDIA	d263e6a7-e885-4cda-bb11-ac96bd63e40a	{300}
242f12a9-132c-43b8-ad78-698b808baa36	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	RYZODEG FLEXTOUCH	NOVO-NORDISK A/S	NOVO-NORDISK A/S BAGSVAERD DENMARK	87e72358-4f3f-4773-877b-8cac87da45c5	{180,420}
75ea5da4-784a-414d-9067-87ebccf2a531	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SALAZOPYRIN	PFIZER LABORATORIES (PTY) LTD	PHARMACIA  ;UPJOHN STOCKHOLM SWEDEN;  KEMWELL AB BJORKGATAN  SWEDEN	b1dc27d8-e78e-4b69-9c60-259168b678b7	{500}
58ae3c8d-5a50-4cc7-bad4-9729c2599453	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	RISPONSE 2	INNOVATA PHARMACEUTICALS	JUBILANT GENERIC LIMITED UTTARAKHAD INDIA	abd14f1e-7e6c-44a8-ae63-239f2527b42f	{2}
96d61268-7b52-4ca6-83f5-368795641a37	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	RIFAMPICIN; ISONIAZID	MACLEODS PHARMACEUTICALS LIMITED	MACLEODS PHARMACEUTICALS LTD TEHSIL NALAGARH INDIA	9e584478-421c-46e4-971b-f159ef1fd8df	{50,75}
ba35b82c-6a77-4e70-adff-2b203b8c2bd5	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SANDOMIGRAN	NOVARTIS PHARMACEUTICAL CORPORATION	NOVARTIS PHARMA SERVICES AG BASEL SWITZERLAND	1750bcc6-59ba-42ae-9216-f93881d950b1	{0.5}
fe012d86-871d-488a-8e9a-58c73b432289	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SCABOMA CREAM	GLENMARK PHARMACEUTICALS LTD	GLENMARK PHARMACEUTICALS LTD NASIK INDIA	b13de709-89a6-47f6-a9c0-eb0713697d63	{1,2}
8b729679-510b-4101-bc71-edd02d1360ac	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SERETIDE ACCUHALER	GLAXO-WELLCOME ZIMBABWE PVT LTD	GLAXO WELLCOME OPERATIONS HERTFORDSHIRE UK;  GLAXOSMITHKLINE LLC NORTH CAROLINA USA	829ecb5b-2f2d-48e3-ab43-623ef0924b0b	{50,100}
9685d0c1-c21e-4f24-add2-42e3820bb6da	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	TENOFOVIR DISOPROXIL FUMARATE	LAURUS LABS LIMITED	LAURUS LABS LIMITED ANDHRA PRADESH INDIA	d263e6a7-e885-4cda-bb11-ac96bd63e40a	{300}
ff69cd17-78e5-46a5-b818-8aa49cf7931b	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	RUPANESE JUNIOR	INOVA PHARMACEUTICALS PTY LTD	URQUIMA S.A BARCELONA SPAIN	f5bdfb91-7ed5-482b-b607-b5e12f29752b	{1}
b3525b33-e1fb-4fe4-82d2-ec4f44e255f9	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SEROCORT 125 INHALER (CFC FREE)	CIPLA LTD	CIPLA LTD  INDIA	b66cdba9-e8b6-4aaf-a144-111f8e5f03fd	{25,125}
e98f94eb-305c-417b-bd2c-dcbad047e715	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SEROCORT 250 INHALER (CFC FREE)	CIPLA LTD	CIPLA LTD  INDIA	c5d41cac-fd51-407c-a23b-c817090a2adf	{25,250}
71b4b07f-abd6-498a-a0eb-d30a9387faa4	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SEVOFLURANE	PIRAMAL CRITICAL CARE, INC	PIRAMAL CRITICAL CARE INC BETHLEHEM USA	a4e2ffab-c5ca-4499-a9ce-d3d275655e04	{100}
f7fb2539-e2a7-4e0a-89c6-eefc2d67321e	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	TENOFOVIR DISOPROXIL FUMERATE	MACLEODS PHARMACEUTICALS LTD	MACLEODS PHARMACEUTICALS LTD  	d263e6a7-e885-4cda-bb11-ac96bd63e40a	{300}
2935b552-28ac-4aa2-9de1-1e0be18c2373	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SHRIZINE I	SM PHARMACEUTICALS	SM PHARMACEUTICALS DARULAMAN MALAYSIA	5b45aa26-3ce5-494a-9ed0-1ff659f84a82	{25}
b07f3c16-3f7b-4959-9c15-f529847b321c	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SII DIPTHERIA AND TETANUS VACCINE ADSORBED (PAEDIATRIC)	SERUM INSTITUTE OF INDIA PVT LTD	SERUM INSTITUTE OF INDIA PVT LTD PUNE INDIA	aed1fdec-33a2-4a93-9b7e-3513af9311d1	{12,50}
c551e917-df91-4185-92b6-6c2a33d325e5	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SII MEASLES VACCINE LIVE	SERUM INSTITUTE OF INDIA PVT LTD	SERUM INSTITUTE OF INDIA PVT LTD PUNE INDIA	f27a4b34-44f3-4954-8d8b-0c73660f3ba6	{1000}
ce4cad3a-7aac-42cf-8621-41c40d55c599	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SERETIDE ACCUHALER	GLAXO-WELLCOME ZIMBABWE PVT LTD	GLAXO WELLCOME OPERATIONS HERTFORDSHIRE UK;  GLAXOSMITHKLINE LLC NORTH CAROLINA USA	829ecb5b-2f2d-48e3-ab43-623ef0924b0b	{50,250}
935d6bb4-7986-4408-aa4c-b10c83240b5c	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SII MEASLES; MUMPS; RUBELLA LIVE ATTENUATED VACCINE	SERUM INSTITUTE OF INDIA PVT LTD	SERUM INSTITUTE OF INDIA PVT LTD PUNE INDIA	3feb290e-cce9-4a04-9372-84e538bf4bc2	{1000,1000,5000}
252189f2-d05f-4642-b00e-1bd848f5baf7	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SII TETANUS TOXOID VACCINE	SERUM INSTITUTE OF INDIA PVT LTD	SERUM INSTITUTE OF INDIA PVT LTD PUNE INDIA	404a97f5-a0c8-4c93-b085-af98a52f2e0a	{12}
5fca689a-ddb6-4348-9662-107ad988f133	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ULTANE	ABBVIE (PTY) LTD ABBOTT PLACE	CENTRAL GLASS CO LTD UBE CITY JAPAN;  ABBVIE S. R. L APRILIA ITALY;  AESICA QUEENBOROUGH LTD QUEENBOROUGH UK	b6457848-602e-4c63-9513-a0a12783fdb0	{250}
ab78da3c-60f9-4d49-a3b7-9886cd118371	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SILVER SULPHADIAZINE CREAM	CAPS PVT LTD	CAPS PVT LTD HARARE ZIMBABWE	e559bd45-2605-4b69-b0b6-971f6d5b38ea	{0.48,0.7}
518ad2eb-c121-4837-a8ff-66f607ed4661	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SIMLO-10	IPCA LABORATORIES LTD	IPCA LABS LTD  INDIA	60b14509-ce96-4aa7-81de-77cdaa4c1a11	{10}
1456fc7b-0828-479c-a2f4-79ed29570108	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SKY PHARM -NOCTE	ADVENTURA INVESTMENTS LIMITED	ATHENA DRUG DELIVERY SOLUTIONS AMBERNATH (W) INDIA	f673a676-3555-49b7-a24a-f639c4234211	{10}
b9184684-21ea-4220-96ea-74b5749ad2fa	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SKY PHARM-FEXO	ADVENTURA INVESTMENTS LIMITED	CADILA PHARMACEUTICALS LIMITED AHMEDABAD INDIA	1ccb1ec5-4d60-4cad-8377-4403043cda00	{120}
0581135c-b795-4107-986a-6f23220c7f50	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SKY-ZOLMITRIPTAN	SKY PHARMACEUTICALS LTD	JUBILANT GENERIC LIMITED UTTARAKHAD INDIA	1825fccd-e034-4a84-bb35-3e7acad84697	{2.5}
e9194710-b882-4917-baf3-8e2b8733deb5	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SERETIDE ACCUHALER	GLAXO-WELLCOME ZIMBABWE PVT LTD	GLAXO WELLCOME OPERATIONS HERTFORDSHIRE UK;  GLAXOSMITHKLINE LLC NORTH CAROLINA USA	829ecb5b-2f2d-48e3-ab43-623ef0924b0b	{50,500}
1bcfef83-ea26-4b6f-98fd-4b8279e8c0ca	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SMOFKABIVEN EMULSION FOR INFUSION	FRESENIUS KABI SOUTH AFRICA (PTY) LTD	FRESENIUS KABI AB UPPSALA SWEDEN	8024d642-054e-42cc-84f5-c0ccfb04b577	{10,20,42}
8ace602c-e887-4e18-900a-1387072ec6e4	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SODIUM CHLORIDE 0.9% AND DEXTROSE 5%	DATLABS PRIVATE LIMITED	DATLABS PRIVATE LIMITED BULAWAYO ZIMBABWE	15ab6ab0-4fa9-44c7-967a-d6a8febc9c52	{0.9,5}
8bcfa27a-81ef-48d9-be99-1d6dff7f45e7	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SOLPHYLLEX	ADCOCK INGRAM LIMITED	DATLABS PRIVATE LIMITED BULAWAYO ZIMBABWE	71fe658c-4f8f-444c-b13e-e3b412be8877	{3,8,10,100,300,720}
202e8eb2-ca65-46d5-a156-fc562276aef9	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SIMLO-20	IPCA LABORATORIES LTD	IPCA LABS LTD  INDIA	60b14509-ce96-4aa7-81de-77cdaa4c1a11	{20}
