id	name	term_icd9_code	term_icd9_text	consumer_name	is_procedure	info_link_href	info_link_text	created_at	updated_at
c_21811	Nevus - epidermal	757.6	Specified congenital anomalies of breast	Nevus - epidermal	f	http://www.nlm.nih.gov/medlineplus/moles.html	Moles	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_3976	Emotional disorder	300.9	Unspecified nonpsychotic mental disorder	Emotional disorder	f	http://www.nlm.nih.gov/medlineplus/mentalhealth.html	Mental Health	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_11466	Hemodialysis complication	999.9	Other and unspecified complications of medical care, not elsewhere classified	Hemodialysis complication	f	http://www.nlm.nih.gov/medlineplus/ency/article/007434.htm	Dialysis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2252	Colitis - ulcerative	556.9	Ulcerative colitis, unspecified	Colitis - ulcerative	f	http://www.nlm.nih.gov/medlineplus/ulcerativecolitis.html	Ulcerative Colitis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4451	Pericardial effusion	423.9	Unspecified disease of pericardium	Pericardial effusion	f	http://www.nlm.nih.gov/medlineplus/pericardialdisorders.html	Pericardial Disorders	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10453	Oligodendroglioma	191.9	Malignant neoplasm of brain, unspecified	Oligodendroglioma	f	http://www.nlm.nih.gov/medlineplus/braincancer.html	Brain Cancer	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_7077	Gastric dilatation	536.8	Dyspepsia and other specified disorders of function of stomach	Gastric dilatation	f	http://www.nlm.nih.gov/medlineplus/stomachdisorders.html	Stomach Disorders	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2714	Pulmonary metastases	197.0	Secondary malignant neoplasm of lung	Pulmonary metastases	f	http://www.nlm.nih.gov/medlineplus/lungcancer.html	Lung Cancer	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2868	Hyperaldosteronism	255.10	Hyperaldosteronism, unspecified	Hyperaldosteronism	f	http://www.nlm.nih.gov/medlineplus/ency/article/000330.htm	Hyperaldosteronism - primary and secondary	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_14834	Blastomycosis	116.0	Blastomycosis	Blastomycosis	f	http://www.nlm.nih.gov/medlineplus/ency/article/000102.htm	Blastomycosis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8742	Subphrenic abscess			Subphrenic abscess	f	http://www.nlm.nih.gov/medlineplus/abscesses.html	Abscesses	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8638	Bone marrow toxicity	289.9	Unspecified diseases of blood and blood-forming organs	Bone marrow toxicity	f	http://www.nlm.nih.gov/medlineplus/bonemarrowdiseases.html	Blood and Blood Disorders	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_11457	Uremia	586	Renal failure, unspecified	Urea nitrogen - high (uremia/prerenal azotemia)	f	http://www.nlm.nih.gov/medlineplus/ency/article/000508.htm	Kidney Failure	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_6345	Hepatic cyst	751.62	Congenital cystic disease of liver	Liver (hepatic) cyst	f	http://www.nlm.nih.gov/medlineplus/liverdiseases.html	Liver Diseases	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_3628	Bradycardia	427.89	Other specified cardiac dysrhythmias	Heart rate - slow (bradycardia)	f	http://www.nlm.nih.gov/medlineplus/arrhythmia.html	Arrhythmia	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10723	Nodular glomerulosclerosis			Nodular glomerulosclerosis	f	http://www.nlm.nih.gov/medlineplus/ency/article/000494.htm	Diabetic Kidney Problems	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9416	Orbital blowout fracture	802.6	Orbital floor (blow-out) closed fracture	Orbital blowout fracture	f	http://www.nlm.nih.gov/medlineplus/eyeinjuries.html	Eye Injuries	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9434	Anisometropia	367.31	Anisometropia	Anisometropia	f	http://www.nlm.nih.gov/medlineplus/refractiveerrors.html	Refractive Errors	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2314	Bursitis	727.3	Other bursitis disorders	Bursitis	f	http://www.nlm.nih.gov/medlineplus/bursitis.html	Bursitis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_21749	Ecthyma	686.8	Other specified local infections of skin and subcutaneous tissue	Skin infection - deep (ecthyma)	f	http://www.nlm.nih.gov/medlineplus/ency/article/000864.htm	Ecthyma	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_21750	Erythema annulare centrifigum	695.0	Toxic erythema	Erythema annulare centrifigum	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_12913	Neutropenic sepsis	038.9	Unspecified septicemia	Neutropenic sepsis	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10419	Teratoma - malignant	199.1	Other malignant neoplasm of unspecified site	Teratoma - malignant	f	http://www.nlm.nih.gov/medlineplus/ency/article/001316.htm	Malignant teratoma	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10420	Dermoid cyst	229.9	Benign neoplasm of unspecified site	Dermoid cyst	f	http://www.nlm.nih.gov/medlineplus/cancer.html	Cancer	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4354	Renal cyst	753.10	Cystic kidney disease, unspecified	Renal cyst	f	http://www.nlm.nih.gov/medlineplus/ency/imagepages/1173.htm	Kidney cyst with gallstones, CT scan	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8535	Neurologic defect			Neurologic defect	f	http://www.nlm.nih.gov/medlineplus/neurologicdiseases.html	Neurologic Diseases	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10619	Hemangioma - capillary	757.32	Vascular hamartomas	Hemangioma - capillary	f	http://www.nlm.nih.gov/medlineplus/ency/article/001459.htm	Hemangioma	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10620	Cavernous hemangioma	228.00	Hemangioma of unspecified site	Cavernous hemangioma	f	http://www.nlm.nih.gov/medlineplus/ency/article/001440.htm	Birthmarks - red	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_21776	Paronychia toe	681.11	Onychia and paronychia of toe	Toenail infection (paronychia)	f	http://www.nlm.nih.gov/medlineplus/naildiseases.html	Nail Diseases	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9667	Belching	787.3	Flatulence, eructation, and gas pain	Belching	f	http://www.nlm.nih.gov/medlineplus/gas.html	Gas	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8160	Acidosis - lactic	276.2	Acidosis	Acidosis - lactic	f	http://www.nlm.nih.gov/medlineplus/ency/article/000391.htm	Lactic acidosis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8159	Hyperphosphatemia	275.3	Disorders of phosphorus metabolism	Phosphate - high	f	http://www.nlm.nih.gov/medlineplus/ency/article/003478.htm	Serum phosphorus	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2340	Ovarian cancer	183.0	Malignant neoplasm of ovary	Ovarian cancer	f	http://www.nlm.nih.gov/medlineplus/ovariancancer.html	Ovarian Cancer	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2339	Cervical cancer	180.9	Malignant neoplasm of cervix uteri, unspecified	Cervical cancer	f	http://www.nlm.nih.gov/medlineplus/cervicalcancer.html	Cervical Cancer	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8144	Rickets	268.0	Rickets, active	Rickets (vitamin D deficiency)	f	http://www.nlm.nih.gov/medlineplus/rickets.html	Rickets	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8247	Skin - dry	782.8	Changes in skin texture	Skin - dry	f	http://www.nlm.nih.gov/medlineplus/skinconditions.html	Skin Conditions	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_6423	Pseudopolyp	556.4	Pseudopolyposis of colon	Pseudopolyp	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4138	Paresthesia	782.0	Disturbance of skin sensation	Paresthesia	f	http://www.nlm.nih.gov/medlineplus/ency/article/003206.htm	Numbness and tingling	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2147	Hyperlipidemia	272.4	Other and unspecified hyperlipidemia	Lipids - high (hyperlipidemia)	f	http://www.nlm.nih.gov/medlineplus/cholesterol.html	Cholesterol	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_19512	Central nervous system shunt malfunction			Central nervous system shunt malfunction	f	http://www.nlm.nih.gov/medlineplus/ency/article/003019.htm	Ventriculoperitoneal shunting	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9754	Periodontal disease	523.9	Unspecified gingival and periodontal disease	Gum (periodontal) disease	f	http://www.nlm.nih.gov/medlineplus/gumdisease.html	Gum Disease	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_22136	Hand cellulitis	682.9	Cellulitis and abscess of unspecified sites	Hand cellulitis	f	http://www.nlm.nih.gov/medlineplus/cellulitis.html	Cellulitis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_11215	Exhaustion - heat	992.5	Heat exhaustion, unspecified	Exhaustion - heat	f	http://www.nlm.nih.gov/medlineplus/ency/article/000056.htm	Heat emergencies	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2208	Chest pain	786.50	Unspecified chest pain	Chest pain	f	http://www.nlm.nih.gov/medlineplus/chestpain.html	Pain	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2198	Labyrinth disease	386.30	Labyrinthitis, unspecified	Labyrinth (inner ear) disease	f	http://www.nlm.nih.gov/medlineplus/ency/article/001054.htm	Labyrinthitis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2235	Dyspnea	786.09	Other dyspnea and respiratory abnormality	Shortness of breath (dyspnea)	f	http://www.nlm.nih.gov/medlineplus/ency/article/003075.htm	Breathing Problems	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9912	Scapula fracture	811.00	Closed fracture of scapula, unspecified part	Scapula fracture	f	http://www.nlm.nih.gov/medlineplus/fractures.html	Fractures	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_16258	Seizure - grand mal			Seizure - grand mal	f	http://www.nlm.nih.gov/medlineplus/ency/article/000695.htm	Seizures	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4658	Lead toxicity	984.9	Toxic effect of unspecified lead compound	Lead toxicity	f	http://www.nlm.nih.gov/medlineplus/leadpoisoning.html	Lead Poisoning	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_29952	Eye injury	921.9	Unspecified contusion of eye	Eye injury	f	http://www.nlm.nih.gov/medlineplus/eyeinjuries.html	Eye Injuries	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_3776	Dental/mouth abnormality	527.9	Unspecified disease of the salivary glands	Dental/mouth abnormality	f	http://www.nlm.nih.gov/medlineplus/mouthdisorders.html	Salivary Gland Disorders	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4902	Fibroadenoma	217	Benign neoplasm of breast	Fibroadenoma	f	http://www.nlm.nih.gov/medlineplus/ency/article/007216.htm	Fibroadenoma - breast	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_11145	Alzheimer's disease	331.0	Alzheimer's disease	Alzheimer's disease	f	http://www.nlm.nih.gov/medlineplus/alzheimersdisease.html	Alzheimer's Disease	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2931	Tubular acidosis	588.9	Unspecified disorder resulting from impaired renal function	Tubular acidosis	f	http://www.nlm.nih.gov/medlineplus/ency/article/000493.htm	Distal renal tubular acidosis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8351	Endometrial polyp	621.0	Polyp of corpus uteri	Endometrial polyp	f	http://www.nlm.nih.gov/medlineplus/uterinediseases.html	Uterine Diseases	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10202	Contusion	924.9	Contusion of unspecified site	Bruise (contusion)	f	http://www.nlm.nih.gov/medlineplus/bruises.html	Bruises	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10192	Neuroma	215.9	Other benign neoplasm of connective and other soft tissue, site unspecified	Neuroma	f	http://www.nlm.nih.gov/medlineplus/acousticneuroma.html	Acoustic Neuroma	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_6526	Preeclampsia	642.40	Mild or unspecified pre-eclampsia, unspecified as to episode of care	Preeclampsia	f	http://www.nlm.nih.gov/medlineplus/highbloodpressureinpregnancy.html	High Blood Pressure in Pregnancy	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_3977	Hyperuricemia	790.6	Other abnormal blood chemistry	Uric acid - high	f	http://www.nlm.nih.gov/medlineplus/gout.html	Gout	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_30699	Premature ejaculation	302.75	Premature ejaculation	Premature ejaculation	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_23071	Urinary sphincter - artificial			Urinary sphincter - artificial	t	http://www.nlm.nih.gov/medlineplus/ency/article/003983.htm	Inflatable artificial sphincter	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10037	Hernia - ventral	553.20	Unspecified ventral hernia without mention of obstruction or gangrene	Hernia - ventral	f	http://www.nlm.nih.gov/medlineplus/hernia.html	Hernia	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_11091	Lymphomatoid granulomatosis			Lymphomatoid granulomatosis	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10599	Desmoid	238.1	Neoplasm of uncertain behavior of connective and other soft tissue	Desmoid	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10610	Basophilic adenoma			Basophilic adenoma	f	http://www.nlm.nih.gov/medlineplus/pituitarytumors.html	Pituitary Tumors	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_16153	Tooth extraction			Tooth extraction	t			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_5611	Gastrointestinal surgery			Gastrointestinal surgery	t			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10028	Mycosis fungoides	202.10	Mycosis fungoides, unspecified site, extranodal and solid organ sites	Mycosis fungoides	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_16901	Coagulopathy	286.9	Other and unspecified coagulation defects	Bleeding disorder (coagulopathy)	f	http://www.nlm.nih.gov/medlineplus/ency/article/001304.htm	Bleeding Disorders	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4946	Hashimoto thyroiditis	245.9	Thyroiditis, unspecified	Hashimoto thyroiditis	f	http://www.nlm.nih.gov/medlineplus/ency/article/000371.htm	Chronic thyroiditis (Hashimotoâ¿¿s disease)	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_21759	Insect bite - venomous	989.5	Toxic effect of venom	Insect bite - venomous	f	http://www.nlm.nih.gov/medlineplus/ency/article/000033.htm	Insect bites and stings	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_21760	Kaposi's varicelliform eruption	054.0	Eczema herpeticum	Kaposi's varicelliform eruption (KVE)	f	http://www.nlm.nih.gov/medlineplus/ency/article/001324.htm	Herpes simplex	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9858	Hyperemesis	643.00	Mild hyperemesis gravidarum, unspecified as to episode of care	Severe vomiting during pregnancy (hyperemesis)	f	http://www.nlm.nih.gov/medlineplus/ency/article/001499.htm	Hyperemesis gravidarum	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_13681	Weight problem			Weight problem	f	http://www.nlm.nih.gov/medlineplus/bodyweight.html	Body Weight	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2913	Encephalitis	323.9	Unspecified cause of encephalitis, myelitis, and encephalomyelitis	Encephalitis	f	http://www.nlm.nih.gov/medlineplus/encephalitis.html	Encephalitis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9884	Retinopathy - hypertensive	362.11	Hypertensive retinopathy	Retinopathy - hypertensive	f	http://www.nlm.nih.gov/medlineplus/ency/article/000999.htm	Hypertensive retinopathy	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4971	Carcinoid syndrome	259.2	Carcinoid syndrome	Carcinoid syndrome	f	http://www.nlm.nih.gov/medlineplus/ency/article/000347.htm	Carcinoid syndrome	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2964	Papilledema	377.00	Papilledema, unspecified	Optic disc swelling (papilledema)	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_3717	Pulmonary artery - large			Pulmonary artery - large	f	http://www.nlm.nih.gov/medlineplus/lungdiseases.html	Lung Diseases	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8222	Bacteriuria	599.0	Urinary tract infection, site not specified	Bacteria in urine (bacteriuria)	f	http://www.nlm.nih.gov/medlineplus/ency/article/003579.htm	Urinary Tract Infections	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9946	Nasal fracture	802.0	Nasal bones, closed fracture	Nasal fracture	f	http://www.nlm.nih.gov/medlineplus/ency/article/000061.htm	Nose fracture	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_23070	Pseudoaneurysm	442.9	Aneurysm of unspecified site	Pseudoaneurysm	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2461	Cushing's disease	255.0	Cushing's syndrome	Cushing's disease	f	http://www.nlm.nih.gov/medlineplus/cushingssyndrome.html	Cushing's Syndrome	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8361	Carbon monoxide toxicity	986	Toxic effect of carbon monoxide	Carbon monoxide toxicity	f	http://www.nlm.nih.gov/medlineplus/carbonmonoxidepoisoning.html	Carbon Monoxide Poisoning	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4128	Polycythemia - secondary	289.0	Polycythemia, secondary	Polycythemia - secondary	f	http://www.nlm.nih.gov/medlineplus/ency/article/000589.htm	Polycythemia vera	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8178	Drug addiction	304.90	Unspecified drug dependence, unspecified use	Drug addiction	f	http://www.nlm.nih.gov/medlineplus/drugabuse.html	Drug Abuse	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2210	Cardiovascular disease - hypertensive	402.90	Unspecified hypertensive heart disease without heart failure	Cardiovascular disease - hypertensive	f	http://www.nlm.nih.gov/medlineplus/ency/article/000163.htm	High Blood Pressure	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2209	Heart disease - rheumatic	398.90	Rheumatic heart disease, unspecified	Heart disease - rheumatic	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_22007	Cervical sprain			Cervical sprain	f	http://www.nlm.nih.gov/medlineplus/neckinjuriesanddisorders.html	Sprains and Strains	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10688	Vasculitis - granulomatous	447.6	Arteritis, unspecified	Vasculitis - granulomatous	f	http://www.nlm.nih.gov/medlineplus/vasculitis.html	Vasculitis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2721	Mediastinal mass	197.1	Secondary malignant neoplasm of mediastinum	Mediastinal mass	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9407	Foot disorder			Foot disorder	f	http://www.nlm.nih.gov/medlineplus/footinjuriesanddisorders.html	Foot Health	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8055	AIDS	042	Human immunodeficiency virus [HIV] disease	AIDS	f	http://www.nlm.nih.gov/medlineplus/aids.html	AIDS	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_13959	Aspiration			Aspiration	f	http://www.nlm.nih.gov/medlineplus/ency/article/000121.htm	Aspiration pneumonia	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8743	Transfusion reaction	999.8	Other transfusion reaction, not elsewhere classified	Transfusion reaction	f	http://www.nlm.nih.gov/medlineplus/ency/article/001303.htm	Transfusion reaction - hemolytic	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9728	Carotid artery disease	433.10	Occlusion and stenosis of carotid artery, without mention of cerebral infarction	Carotid artery disease	f	http://www.nlm.nih.gov/medlineplus/carotidarterydisease.html	Carotid Artery Disease	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10557	Monocytic leukemia	206.90	Unspecified monocytic leukemia without mention of remission	Leukemia - monocytic	f	http://www.nlm.nih.gov/medlineplus/ency/imagepages/1942.htm	Acute monocytic leukemia - skin	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_20564	External fixation			External fixation	t	http://www.nlm.nih.gov/medlineplus/ency/imagepages/18021.htm	External fixation device	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_3281	Atelectasis - subsegmental	518.0	Pulmonary collapse	Atelectasis - subsegmental	f	http://www.nlm.nih.gov/medlineplus/ency/article/000065.htm	Atelectasis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_20807	Inborn error of metabolism	277.9	Unspecified disorder of metabolism	Inborn error of metabolism	f	http://www.nlm.nih.gov/medlineplus/ency/article/002438.htm	Metabolic Disorders	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10714	Black hairy tongue	529.3	Hypertrophy of tongue papillae	Black hairy tongue	f	http://www.nlm.nih.gov/medlineplus/ency/article/003047.htm	Tongue problems	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4660	Hyponatremia	276.1	Hyposmolality and/or hyponatremia	Sodium - low (hyponatremia)	f	http://www.nlm.nih.gov/medlineplus/ency/article/000394.htm	Hyponatremia	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_11502	Nephritis - lupus			Nephritis - lupus	f	http://www.nlm.nih.gov/medlineplus/ency/article/000481.htm	Lupus nephritis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4903	Empyema	510.9	Empyema without mention of fistula	Empyema	f	http://www.nlm.nih.gov/medlineplus/ency/article/000123.htm	Empyema	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8776	Chronic infection	136.9	Unspecified infectious and parasitic diseases	Chronic infection	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_15637	Hernia - incarcerated	552.9	Hernia of unspecified site, with obstruction	Hernia - incarcerated	f	http://www.nlm.nih.gov/medlineplus/ency/article/001136.htm	Femoral hernia	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_3343	Granuloma - injection			Granuloma - injection	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8325	Pseudohypoparathyroidism	275.49	Other disorders of calcium metabolism	Pseudohypoparathyroidism	f	http://www.nlm.nih.gov/medlineplus/ency/article/000364.htm	Pseudohypoparathyroidism	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9608	Birthmark	757.32	Vascular hamartomas	Birthmark	f	http://www.nlm.nih.gov/medlineplus/birthmarks.html	Birthmarks	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2460	Syndrome of inappropriate vasopressin secretion (SIADH)	253.6	Other disorders of neurohypophysis	Syndrome of inappropriate vasopressin secretion (SIADH)	f	http://www.nlm.nih.gov/medlineplus/ency/article/000314.htm	Ectopic ADH secretion	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2459	Diabetes insipidus	253.5	Diabetes insipidus	Diabetes insipidus	f	http://www.nlm.nih.gov/medlineplus/diabetesinsipidus.html	Diabetes Insipidus	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2834	Nephrectomy			Kidney removal (nephrectomy)	t	http://www.nlm.nih.gov/medlineplus/ency/article/003001.htm	Kidney removal	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_26621	Hepatitis B exposure	V01.9	Contact with or exposure to unspecified communicable disease	Hepatitis B exposure	f	http://www.nlm.nih.gov/medlineplus/hepatitisb.html	Hepatitis B	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10758	Giant cell tumor tendon sheath	727.02	Giant cell tumor of tendon sheath	Giant cell tumor tendon sheath	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8256	Oliguria	788.5	Oliguria and anuria	Urine output - low (oliguria)	f	http://www.nlm.nih.gov/medlineplus/ency/article/003147.htm	Urine output - decreased	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2269	Hepatitis - acute	570	Acute and subacute necrosis of liver	Hepatitis - acute	f	http://www.nlm.nih.gov/medlineplus/hepatitis.html	Hepatitis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2270	Pancreatitis - acute	577.0	Acute pancreatitis	Pancreatitis - acute	f	http://www.nlm.nih.gov/medlineplus/ency/article/000287.htm	Acute pancreatitis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9980	Exotropia - intermittent	378.20	Intermittent heterotropia, unspecified	Exotropia - intermittent	f	http://www.nlm.nih.gov/medlineplus/ency/article/001004.htm	Strabismus	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9979	Esotropia - intermittent	378.20	Intermittent heterotropia, unspecified	Esotropia - intermittent	f	http://www.nlm.nih.gov/medlineplus/ency/article/001004.htm	Strabismus	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4711	Telangiectasia	448.9	Other and unspecified capillary diseases	Telangiectasia	f	http://www.nlm.nih.gov/medlineplus/ataxiatelangiectasia.html	Varicose Veins	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4285	Vena cava filter insertion			Vena cava filter insertion	t			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_11205	Diskitis	722.90	Other and unspecified disc disorder of unspecified region	Diskitis	f	http://www.nlm.nih.gov/medlineplus/ency/article/000993.htm	Diskitis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_11195	Radius/ulna fracture	813.80	Closed fracture of unspecified part of forearm	Radius/ulna fracture	f	http://www.nlm.nih.gov/medlineplus/fractures.html	Fractures	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
