id	created_at	updated_at	generic_name
be3ae12f-3c27-4abf-a4e4-f1160f9662c2	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	METFORMIN HYDROCHLORIDE
59195f1f-065a-49aa-bfb5-76a0d3095325	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	METHOTREXATE
2a2f23e0-ed4b-43d1-ad8e-052458dc0304	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	MOXIFLOXACIN
e0e6c217-dd3e-420f-950e-d3c859aaea0e	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	MICONAZOLE ORAL GEL
443e5911-62d5-4f3b-8d7a-8f30a0324282	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ETHINYLOESTRADIOL; LEVENORGESTREL
a3638415-1960-4cb5-a1ce-e68b258eb451	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	MIFEPRISTONE
54c8af58-254b-4fb2-b02e-344efe56737e	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	CAFFEINE; CYCLIZINE; ERGOTAMINE TARTRATE
ea9a73b4-6d03-4e50-833f-608f261b655d	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	METHOXY POLYETHYLENE GLYCOL-EPOETIN BETA
74764876-3dcd-42a0-b776-826f6e6fac49	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	CINNAMON OIL;  GINGER TINCTURE; KAOLIN LIGHT; PECTIN
b8487281-38c7-43cb-ac5f-458f15b59bce	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	HYDROXYPROYLMETHYLCELLULOSE
8043b6c4-eafc-4305-9a2c-2c65c20f3018	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	MORPHINE SULPHATE
f0e44c84-bccc-4cf0-b3ec-61447b70ff3a	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ATROPINE SULPHATE; DIPHENOXYLATE HYDROCHLORIDE
0760cff6-fa17-4150-9c34-e6973153fef6	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	MAGNESIUM TRISILICATE
ee23a108-d287-4c01-a8c9-708aa9663aa8	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	DACLATASVIR DIHYDROCHLORIDE
ec51e9bb-16bc-4933-bb51-9f98e01d47f4	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SOFOSBUVIR
347ac9ee-0e6f-4e9b-8d3b-2c4b779dd649	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	HYDROCHLOROTHIAZIDE; LISINOPRIL
270fa3ca-c9b2-44c1-977c-c8d8af99988b	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PEMETREXED
8effcd8c-131f-4028-91a3-d45a6b993ea0	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	NEBIVOLOL HYDROCHLORIDE
2314d643-ca97-403a-9bc6-6905808beaf5	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	DEXAMETHASONE SODIUM PHOSPHATE; NEOMYCIN SULPHATE
6867eb1d-0a29-4da6-b7c4-416b4ebe7e0d	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE;POTASSIUM CHLORIDE; PHOSPHORIC ACID; SODIUM LACTATE
2d58fafc-af51-427c-b826-13179ae26585	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	TAMOXIFEN CITRATE
17615075-5cf1-41e0-a8e3-b06dafad3a53	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	NEOSTIGMINE METHYLSULPHATE
ab728924-dcc0-40c0-8e33-5fa0024eb819	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	FILGRASTIM
174fd659-d6fe-4b51-990f-d32275ef4d70	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	NEVIRAPINE
e13d9dc6-2818-4429-a5f8-f716f08b79cf	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SORAFENIB TOSYLATE
c195662f-c5f2-4c56-afe9-99a35ccf5551	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ESOMEPRAZOLE SODIUM
702d821a-a10b-4daa-bacb-3f03c9dd75b8	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ESOMEPRAZOLE
98f1f761-7a0a-4316-b8aa-d25e38a8e19d	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	CISATRACURIUM BESYLATE
83825508-e729-4997-bcca-7cda9b66bccc	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	NIMODIPINE
797d3d2b-0425-436d-b672-f4cf88aa064e	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ORPHENADRINE CITRATE; PARACETAMOL
2b3cfdea-3a9c-46e8-ae64-832cada73031	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	NORFLOXACIN
9f0f9277-b81a-49ba-b5fe-42ab32812109	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	CLOFARABINE
252d4084-0236-4ed9-8437-e2a31b8e5d80	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	THEOPHYLLINE
61199b77-3c01-4ae9-b8c0-5c8f5324c688	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	NORETHISTERONE ENANTHATE
5d3fea7a-4a63-45ed-96db-58505a3b7632	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	IBUPROFEN; PSEUDOEPHEDRINE HYDROCHLORIDE
0f058cda-2e0a-4c10-b224-f5c63534f35a	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	DORZOLAMIDE
87368368-ad4b-4ae5-b69d-3688b6af2e43	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	DORZOLAMIDE HYDROCHLORIDE; TIMOLOL MALEATE
b5bb7ed1-7755-4de4-a088-b7486acf8a12	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	OLMESARTAN  MEDOXOMIL
1cad89e7-dd0a-4b17-84d0-0084a4ae4c67	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	OLMESARTAN MEDOXOMIL
1bcb6b11-d8b1-40d0-8acb-52796c73eba1	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	OLOPATADINE
3dd001f3-4106-48f9-999c-8d635d4cfb71	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	OMEPRAZOLE
64c5c197-82d8-4903-9dd6-fe50ec325710	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ONDANSETRON HYRODROCHLORIDE
2f8351f0-cd97-4d03-8c75-57c2005f0104	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ONDANSETRON HYDROCHLORIDE
e63eacb6-df56-4f78-b1c4-e1ab2b57619d	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	BISACODYL
3209b88f-8d32-4237-885b-a0bd9a163517	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PHENOXYMETHYLPENICILLIN
365ede81-6c79-402a-ba27-6768979fd34d	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PHENOXYMETHYLPENICILLIN POTASSIUM
e3353873-cb6a-4ab2-a572-1bca892e1154	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	IRON III HYDROXIDE POLYMALTOSE COMPLEX
8cafbe4b-3e4c-4bda-b587-74401119fd56	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	OSELTAMIVIR PHOSPHATE
bf907f33-f0b9-4790-b06d-783c0215c900	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	XYLOMETAZOLINE HYDROCHLORIDE
04302acf-fede-47fe-a3fb-eebdc3f0674a	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	CLOMIPHENE CITRATE
2001bf2e-fcfc-4f88-8838-e71c04eec0fa	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	OXALIPLATIN
0e04769f-b705-4b84-95f9-d1310ca8cbee	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	OXYTOCIN
3f9beebb-fc0d-4c93-9582-a5e1aaadfa3b	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PALONOSETRON HYDROCHLORIDE
23d21bfb-ffc2-45c8-9110-753bbc0e22ea	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PREDNISONE
cfe9e364-64ea-4f3a-9235-609b2816b1ea	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PANTOPRAZOLE SODIUM
c1b3aaf0-90f0-4198-8bd4-1be5e6bd5e94	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PANTOPRAZOLE SODIUM SESQUIHYDRATE
88ce08a6-6ce1-485f-a607-986ccdc4786d	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	RABEPRAZOLE SODIUM
c8df570b-0ebc-4432-97e5-c3a4d4970d81	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	OLOPATADINE HYDROCHLORIDE
3b9315ff-07d0-4eb0-aab9-fb41f41f8aee	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	RANIBIZUMAB
4b08ab06-566c-4e99-8e14-26394e2152d0	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	DEXTROMETHORPHAN HYDROBROMIDE
ed3d40ec-6ecd-480f-89e2-0e47f5c0f0d8	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	RABIES VIRUS (PURIFIED CHICK-EMBRYO CELL)
63de6054-b583-4eac-ab9c-a9662f90a70d	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PETHIDINE HYDROCHLORIDE
0b0d89eb-8eaf-4ba8-bc80-387f397704d2	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	BUPIVACAINE HYDROCHLORIDE
7e04f82a-b18c-45cc-ae7d-01016f910146	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	DOPAMINE HYDROCHLORIDE
b250aa0c-867a-4ff1-ba14-ef8ef7f337c1	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SUXAMETHONIUM CHLORIDE
29c3e70b-ae16-4362-a59e-ec06b6f08dd8	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	THEOPHYLLINE ETHYLENE DIAMINE
09be4f1c-4b9c-420a-ad31-57c31eb06c34	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	DEXAMETHASONE PHOSHATE
972ad15a-2df6-4a79-af98-9149ce74a503	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PROMETHAZINE HYDROCHLORIDE
0b733681-7b82-4700-826f-4997a351e067	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PHENOBARBITONE
6b03cdad-832d-4813-b8e9-5937c5f7ecee	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PHENOL
37cb0c17-7299-4d61-b3d8-c5a23b5fcd6d	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PHOLCODEINE
44183bc3-4cf6-4566-9050-b0ccced2cc55	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PHENYLEPHRINE HYDROCHLORIDE; PHOLCODINE
0a3d6da8-9771-4d97-9379-c8689bc459bf	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ARIPIPRAZOLE
fbe7a14c-5e1d-4a05-813a-c5a8cedc0824	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PIPERACILLIN; TAZOBACTAM
d2ba8d63-6c3e-44b4-ac63-200d8eb8a142	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	POLYMYXIN B SULPHATE
1ee6c76e-2877-40ab-9fd6-79cd54c2a68c	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	POTASSIUM CITRATE
5999ed2f-7bc3-40b8-a625-efa4a0803979	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PREDNISOLONE ACETATE
ef541b8e-f5eb-4866-b86c-21db7697cb53	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PREDNISOLONE
962777b7-8ca0-47e0-9e37-570714999daf	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PRAGABALIN
75231107-6601-4d1a-a7d8-d3214c9ee41d	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	VITAMINS; MINERALS
f69497a1-eff0-4777-bdfb-35973892d4d5	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	CONJUGATED OESTROGENS; MEDROXYPROGESTERONE ACETATE
d0252957-3e9e-4b37-98c7-69e2d57f780d	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PNEUMOCOCCAL CONJUGATE 13 VALENT
93b1282a-c550-431c-b93a-14f390c219e6	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PROCAINE BENZYLPENICILLIN
a23f31f5-9f02-4805-b8c8-98d80db04b63	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PROCHLORPERAZINE MALEATE
aca3048e-88d8-4c62-b8c0-49b7033961dc	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PROPAIN
dad199a3-9a18-4f4a-87d4-d682d083b922	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PROPRANOLOL HYDROCHLORIDE
596d8b71-9329-4d9a-9c9f-ef36378355cd	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	DINOPROSTONE
ea1c8d33-78bd-4b74-a33d-ec190ecfb093	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	BIO-SYNTHETIC HUMAN ISOPHANE INSULIN
ceedbef3-dacc-444b-a082-a155001a0a25	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PROTHIONAMIDE
4d215330-8687-4a7c-b45e-85c3d26d7b7d	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	MESTEROLONE
f5b23907-e55f-4c39-a450-a27e41e555de	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	CLARITHROMYCIN; OMEPRAZOLE; TINIDAZOLE
64703608-35a3-42c5-b209-c70a5434d373	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	CAFFEINE ANHYDROUS; CODEINE PHOSPHATE; DOXYLAMINE SUCCINATE; PARACETAMOL
8334e07f-31b6-4372-9751-6fc51604a10e	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	CAFFEINE; CODEINE PHOSPHATE; PARACETEMOL; DOXYLAMINE SUCCINATE
75370b38-c56a-4b6f-be86-107009e3a5b2	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	DEXAMETHASONE; CHLORAPHENICOL
aca4d3fb-29ad-4db3-b77c-4ac78992c170	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	QUETIAPINE FUMARATE
38e726e4-4ccb-4be3-bfcd-82f2ab530b8c	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ISONIAZID; SULFAMETHOXAZOLE; TRIMETHOPRIM
e398dee5-8c41-42c9-b790-3c3209790590	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	QUININE HYDROCHLORIDE
7eb274dd-f2eb-483a-ba1c-3708ef24dac4	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	QUININE SULPHATE
9ddf66c1-c7c5-4c66-b7f9-beeaf4f90385	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	TRAMADOL
dc26e855-d8f0-4338-aefb-267710726621	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	RAMIPRIL
b012b6ca-2486-438f-962b-4da196b6a6a9	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	FERROUS FUMARATE, VITAMIN B12, VITAMIN C
e329d4ac-e6e3-4c32-851e-3c63b7ceb6b5	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	AMOXYCILLIN TRIHYDRATE; CLAVULANIC ACID
2efb8ab8-3ea5-4990-9687-ea5f9d8fcf9d	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ACECLOFENAC; PARACETAMOL
73b4a437-ce91-4f80-a59e-8ee8993c61f0	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ZANAMIVIR
d1074390-3fd8-4638-b955-2ba3eb79987b	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	METOCLOPRAMIDE
1cd34fcd-1337-4e2a-bbfd-ad765737adcb	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	BENZATHINE BENZYLPENICILLIN
5f17be87-3050-4986-bd90-b72531f4bc1d	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	HEPATITIS B SURFACE ANTIGEN
bca582a2-e5df-47b8-89b1-b62787204332	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	TENOFOVIR DISOPROXIL FUMARATE
e614f52a-7866-41a5-afd2-9e54a4411910	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	RIFAMPICIN
d627f767-9529-43ab-a25e-20a67463e313	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ISONIAZID; RIFAMPICIN
1d4635e2-1192-4f27-ac45-26522dfb5e93	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	RITONAVIR
a87b8be0-0dd3-4e47-b76a-1478d65fb159	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	CALCIUM CHLORIDE; POTASSIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE
8c73b350-2d9c-4fbb-8351-095cbe4a68d8	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	RISPERIDONE
a8024436-f0e5-4aa9-aa48-11b6493499a3	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	METHYLPHENIDATE HYDROCHLORIDE
97f6d3c4-74c7-4a61-a60e-b96e5c9048fb	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	CLONAZEPAM
5892f9fb-b48c-467d-8dbe-3aa32350a887	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ROTAVIRUS RIX 4414 STRAIN
a5a57f92-9e6a-4613-905c-4ce5c6ddb325	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SPIRAMYCIN
43fd0e7f-d336-4350-9312-b70b62e9a26e	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	RUPATADINE FUMARATE
c57074de-ecbc-483e-a7a6-61e56bd48896	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	INSULIN ASPART; INSULIN DEGLUDEC
5c16f1fe-bf1e-4cdf-a48a-cd1bff769596	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SULPHASALAZINE
c947db3a-d8d3-449a-8ec6-11fdfa7fd496	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PIZOTIFEN MALATE
f65ba7b6-3351-429d-bbb4-ae45cdba5c07	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	BENZOCAINE; LINDANE
d94361f1-6417-47be-9e65-964bc6e9ac9f	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SALMETEROL; FLUTICASONE
9ad38704-156a-433c-ac63-cfff6f059df1	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	FLUTICASONE; SALMETEROL
8b5066d7-3798-40e0-a619-ce1726fe223c	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	FLUTICASONE PROPIONATE; SALMETEROL
3f534f2d-0c22-4a59-a317-f922c4a3b302	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SEVOFLURANE
68ee2a54-e7b4-4bc7-8b24-0aa43ec542e6	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	FLUPHENAZINE DECANOATE
2c0151a2-6e94-49ca-a68f-7c63115bd2cf	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	DIPTHERIA; TETANUS (ADSORBED)
cee96cd6-e850-4e9d-bf99-c147e324d8bf	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	MEASLES (LIVE)
86cd16fc-f0c9-482c-bf29-a0a0fb6e0ed8	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	MEASLES; MUMPS; RUBELLA (LIVE ATTENUATED)
7f9cdc60-2bc7-4783-b68b-9a05249448eb	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	TETANUS TOXOID (ADSORBED)
1797379b-bbbd-47d4-8904-a36812988ca8	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SILVER SULPHADIAZINE
60f2244d-5cf2-430c-b28b-67b57ba29463	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SIMVASTATIN
b8c3940e-6189-43ce-b103-54b0ebc09a4f	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ZOLPIDEM TARTRATE
2820d2b3-17ab-4af4-8c76-e2325490521d	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	FEXOFENADINE HYDROCHLORIDE
3702e94e-9ebc-4605-944d-4c91cef8f6e5	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ZOLMITRIPTAN
ac0df0cb-cf26-4cdb-8d26-65048c23394e	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	GLUCOSE; AMINO ACIDS
1c193621-c1dd-4d61-960e-4bcb391f528d	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	DEXTROSE; SODIUM CHLORIDE
631dd8bd-585a-4d81-a43a-f46470c58fff	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	AMMONIUM CHLORIDE; DIPHENYLPYRALINE HYDROCHLORIDE; ETOPHYLLINE; MENTHOL; SODIUM CITRATE; THEOPHYLLINE
a27b2d89-be94-4137-9bb4-683b40f9d6a4	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	THEOPHYLLINE; ETOPHYLLINE; ALCOHOL
865b933b-bdc1-4cab-9662-72cc06df87d2	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	YELLOW FEVER STRAIN 17D VIRUS (LIVE ATTENUATED)
8449d833-88df-4d3f-9a59-5c62b269449d	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	AMLODIPINE BESYILATE; VALSARTAN
c0b83102-d57d-44f8-8380-2331d416113b	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	AMLODIPINE BESILATE; VALSARTAN
0ca7fd9b-7070-45f7-92d6-a77638863caf	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	EPHEDRINE HYDROCHLORIDE; THEOPHYLLINE
6dedf324-f163-4e2a-a5f3-25e959588456	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PROCHLORPERAZINE
e6cc3ef8-d20d-4b86-a984-d5c95403430f	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	CAFFEINE; CODEINE PHOSPHATE; PARACETEMOL; MEPROBAMATE
f49255ff-306d-4497-8a89-bd849c2fff76	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	STREPSILS EUCALYPTUS MENTHOL
bab3e711-2b0f-4360-8fe4-4505b2477e88	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	FLURBIPROFEN
e14d95cb-c303-4f70-8a0d-3bea67253793	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	DICHLORO BENZYL ALCOHOL; AMYLMETACRESOL
9f90091a-0487-44c3-906c-9e75c9758aad	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	STREPTOMYCIN SULPHATE
4b185d4b-4c2a-46f9-9b36-8135a48d2b72	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	CINNARIZINE
71057f28-525c-42c2-b263-3302228c4284	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SULPHUR PRECIPITATED
f464f794-9bbb-4019-86d5-bd77a45a7749	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ALCOHOL; CASTOR OIL; DIETHYL PHTHALATE; METHY SALICYLATE
40579690-04db-4e50-8f70-56681cb53962	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PHOSPHOLIPIDS
721f4ba5-2452-4f63-9f44-3dd95704f9c0	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	TACROLIMUS
666495f4-b426-40e9-9ff4-523ace3247d1	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	TENOFOVIR ALAFENAMIDE FUMARATE
fb6bbfdb-ccfb-4eae-9832-f4d0c450be0d	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PANTOPRAZOLE
20efb600-92bf-4e9d-b12e-1daae7a75ce2	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	NILOTINIB HYDROCHLORIDE MONOHYDRATE
1f51c139-6f8c-4277-a26a-4b53b3624dce	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	EMTRICITABINE; TENOFOVIR DISOPROXIL FUMERATE
c21da817-735c-4c75-9ac6-8e542b1b7ec7	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	DOCETACEL
b67164ac-322d-4711-88a0-0dc4203e6306	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PIPERACILLIN SODIUM; TAZOBACTAM SODIUM
fc24f887-6645-4124-9b52-87b278a55840	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SODIUM CARBOXYMETHYLCELLULOSE
c79f1ec1-4ea1-4cec-b9a2-3bb3003e947e	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SIMETHICONE
d9c03b70-1aaa-4ac2-ada9-da8a072feaa0	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	TEMOZOLOMIDE
d0f66447-c670-46d6-8f0e-3f2b75911b10	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ATENOLOL; CHLORTHALIDONE
ec04369d-eb30-4d7d-96a0-add3a2dc924c	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	DIETHYLPROPION HYDROCHLORIDE
bde1fe1c-d95c-449c-9927-0b23cc50681e	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	TETANUS TOXOID
71bbfb6a-9bef-4a05-8a9a-4385365c6ba0	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	TETRACYCLINE HYDROCHLORIDE
