id	age_determination	pregnancy	warning_sign	priority
783055005	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
783062001	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
783064000	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
783139000	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
783739005	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
784342008	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
784345005	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
784377008	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
785303004	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
785726009	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
788417006	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
789063000	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
838351006	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
860804005	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
860806007	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
860815000	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1155717003	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1163527006	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1163529009	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1167371007	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1172593006	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1172630000	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1172844009	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1173024006	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1179282009	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1179359005	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1179360000	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1179547007	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1187042007	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1187210007	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1187250005	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1187278006	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1187304005	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1197587003	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1208486005	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1208629005	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1208747005	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1208939001	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1208960007	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1208961006	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1208966001	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1208968000	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1208969008	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1208970009	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1208971008	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1208972001	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1208973006	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1208974000	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1208991001	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1217008005	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1217136003	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1217209006	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1217381009	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1222656005	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1222659003	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1222662000	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1228857005	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1230376005	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
63542002	adult	f	Burn	Very urgent
770623004	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
770643005	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
770678005	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
770755007	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
770758009	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
770898002	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
771223000	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
771303004	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
771448004	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
771469002	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
771516000	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
773230003	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
773421009	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
773497001	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
773498006	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
773548008	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
773643006	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
778001003	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
778029000	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
778047006	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
778063003	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
782737003	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
782772000	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
782825008	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
783055005	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
783062001	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
783064000	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
783139000	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
783739005	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
784342008	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
784345005	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
784377008	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
785303004	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
785726009	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
788417006	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
789063000	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
838351006	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
860804005	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
860806007	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
860815000	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
1155717003	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
1163527006	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
1163529009	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
1167371007	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
1172593006	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
1172630000	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
1172844009	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
1173024006	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
1179282009	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
1179359005	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
1179360000	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
1179547007	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
1187042007	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
1187210007	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
1187250005	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
1187278006	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
1187304005	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
1197587003	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
1208486005	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
1208629005	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
1208747005	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
1208939001	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
1208960007	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
1208961006	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
1208966001	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
1208968000	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
1208969008	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
1208970009	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
1208971008	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
1208972001	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
1208973006	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
1208974000	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
1208991001	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
1217008005	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
1217136003	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
1217209006	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
1217381009	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
1222656005	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
1222659003	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
1222662000	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
1228857005	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
1230376005	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
1231282002	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
1231737000	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
1236975007	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
1237417007	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
1237571004	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
1237619001	older child	t	Convulsing or Immediately Post-Ictal not alert	Emergency
231945007	adult	f	Burn	Very urgent
1231282002	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1231737000	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1236975007	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1237417007	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1237571004	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1237619001	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1254960008	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1259196009	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1259197000	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
1259198005	older child	f	Convulsing or Immediately Post-Ictal not alert	Emergency
