id	created_at	updated_at	country	licence_number	name	licensee	address	town	expiry_date	pharmacies_types
4ab07105-bfef-4230-b921-2222541ac68e	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P06-P2005-2024	PLATINUMCARE PHARMACY	KAROO PHARMACEUTICAL (PVT) LTD	STD NO 276 NZVIMBO GROWTH POINT	CHIWESHE	2025-12-31	Pharmacy in any other location
9f336862-c275-4899-9e72-03e040e510c6	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1407-2024	PLAZA PHARMACY	PLAZA PHARMACIES (PVT) LTD	SHOP G1B,CNR MAZOWE/J CHINAMANO	HARARE	2025-09-30	Pharmacy in any other location
54713b4d-df76-484d-89db-f28586a9b457	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1020-2023	PLUMTREE PHARMACY	SIBANDA MINENHLE	14 TEGWANI ROAD	PLUMTREE	2025-07-31	Pharmacy in any other location
8c8d4db0-da98-4397-9616-d6025fb82d84	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1637-2024	PLUS TWO EMERGENCY	PLUS TWO (PVT) LTD	94B ROBERT G MUGABE WAY	BULAWAYO	2025-02-28	Pharmacy in any other location
bd2ed246-eb38-44b0-8541-eec765413ab0	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	I02-P0152-2023	POPULATION SERVICES - CHITUNGWIZA	POPULATION SERVICES ZIMBABWE	190/191 MHARAPARA RD	CHITUNGWIZA	2024-09-30	Clinics: Class B
17c01d46-e03d-4420-bf29-38623d95a0cc	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	W01-P0175-2024	POPULATION SERVICES ZIMBABWE	POPULATION SERVICES ZIMBABWE	13445 UNIT 4 KELVIN CORNER GRANITESIDE	HARARE	2025-01-31	Wholesalers
1a137cd9-4cb9-494b-a010-6feb62200f13	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	I02-P0158-2023	POPULATION SERVICES ZIMBABWE - MUTARE	POPULATION SERVICES ZIMBABWE	61 TENDERERE STREET	MUTARE	2024-09-30	Clinics: Class B
42c877aa-b981-4a59-bad7-809e1754c3b0	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	I02-P0157-2023	POPULATION SERVICES ZIMBABWE - EMAGNWINI CLINIC	POPULATION SERVICES ZIMBABWE	STAND 6967 EMGANWINI TOWNSHIP	BULAWAYO	2024-09-30	Clinics: Class B
2284735f-026a-4abd-82c4-9d93665f5c17	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	I02-P0155-2023	POPULATION SERVICES ZIMBABWE - GOKWE	POPULATION SERVICES ZIMBABWE	STAND 385 NYARADZA T/SHIP	GOKWE	2024-09-30	Clinics: Class B
aa246c0a-ec8f-4b65-aaa8-2b9ff1f5d4e5	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	I02-P0153-2023	POPULATION SERVICES ZIMBABWE- BELVEDERE	POPULATION SERVICES ZIMBABWE	9 BISLEY CIRCLE, BELVEDERE	HARARE	2024-09-30	Clinics: Class B
b9c44799-d2cb-40a7-84a4-d8b308859089	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	I02-P0154-2023	POPULATION SERVICES ZIMBABWE -GWERU	POPULATION SERVICES INTERNATIONAL	STAND 2283, MKOBA 7	GWERU	2024-09-30	Clinics: Class B
14a6f9ce-7c21-4f1a-af4f-e5241fed6fb2	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	I02-P0135-2023	POPULATION SERVICES ZIMBABWE-EPWORTH CENTRE	POPULATION SERVICES ZIMBABWE	1079 CHIREMBA ROAD EPWORTH	HARARE	2024-09-30	Clinics: Class B
e4537d33-67fa-4901-b87e-fc27b7048f6b	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	I02-P0156-2023	POPULATION SERVICES ZIMBABWE-KADOMA	POPULATION SERVICES ZIMBABWE	2980 MUPAMOMBE ROAD	KADOMA	2024-09-30	Clinics: Class B
c4edda2e-f099-410b-b944-7007c5869960	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	I02-P0161-2023	POPULATION SERVICES ZIMBABWE-MBARE	POPULATION SERVICES ZIMBABWE	NO 4 3RD AVENUE MBARE	HARARE	2024-09-30	Clinics: Class B
ebe9f1e1-f602-4c03-924b-59eec5f5577e	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	W01-P0154-2024	POPULATION SOLUTIONS FOR HEALTH (PSH)	POPULATION SOLUTIONS FOR HEALTH	STD NNO 12984 MADOKERO IND. PARK, TYNWALD	HARARE	2025-03-31	Wholesalers
febbd349-20dd-4665-8090-75c8a00dcc5b	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1186-2024	PORTAL PHARMACY	LALIET ENTERPRISES (PVT) LTD	31705 UNIT N	CHITUNGWIZA	2025-05-31	Pharmacy in any other location
31cbe72c-2e0d-41c5-a3fd-4c8f19127626	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	I02-P0229-2024	PORTLAND HOLDINGS CLINIC	PORTLAND HOLDINGS LIMITED	HARARE ROAD CEMENT SIDING	BULAWAYO	2025-04-30	Clinics: Class B
7f971881-03d1-449f-a207-b7cc68941ae5	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	I02-P0066-2023	PPC ZIMBABWE CLINIC	PPC ZIMBABWE LTD	211 VENTERSBURG SUNWAY INDUSTRIAL PARK	HARARE	2024-09-30	Clinics: Class B
b5ceee19-a538-42ef-8ffd-5b2fd02745f3	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1484-2024	PREMIUM PHARMACY	INGRESS INVESTMENTS (PVT) LTD	14 COLLIN STREET	KADOMA	2025-02-28	Pharmacy in any other location
e24d9dc3-dd4b-4210-963b-ddeaa45c2311	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1635-2024	PRESCRIPTION HOPE PHARMACY	PRESCRIPTION HOPE PHARMACY (PVT) LTD	NO 1 ROSS AVENUE BELGRAVIA	HARARE	2025-02-28	Pharmacy in any other location
5aec89b0-a1ba-447e-856e-a01e12be4910	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1664-2024	PRICELINE PHARMACY	PRICELINE PHARMACY (PVT) LTD	1270 BAOBAB NORTH EXTENSION	HWANGE	2025-03-31	Pharmacy in any other location
5df1ae81-895f-4de4-9705-b2807ab02dd4	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1302-2024	PRIDECARE PHARMACY	PRIDECARE PHARMACY (PVT) LTD	SHOP 2B ALPINE HOUSE THE GREEN	MARONDERA	2025-04-30	Pharmacy in any other location
1a76c257-ecbc-40b0-86d4-e461dd55e12c	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1844-2024	PRIME PHARMACY	LEX CHEM (PVT) LTD	13 SEKE ROAD	HARARE	2025-11-30	Pharmacy in any other location
a79cb405-2307-4048-b48d-956d2fe41643	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	W01-P0095-2023	PRIORITY MEDICAL SUPPLIES	PRIORITY MEDICAL SUPPLIES (PVT) LTD	NO. 13 HARARE DrIVE, GREYSTONE PARK, BORROWDALE	HARARE	2025-03-31	Wholesalers
a8464842-591e-4975-83df-5a7b72516792	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	W01-P0197-2024	PRIVOS PHARMA	PRIVOS PHARMA (PVT) LTD	159 CITROEN RD BAY 6 MsASA	HARARE	2025-01-31	Wholesalers
9109c0f2-d50e-47ff-b6ad-c70009b154c5	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	W01-P0165-2024	PROFEEDS PVT LTD	PROFEEDS (PVT) LTD	STAND 81 WOOLWICH ROAD, WILLOWVALE	HARARE	2025-03-31	Wholesalers
7f3d9cdd-3ff6-47e1-b801-1fc46c59c654	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1979-2024	PROHEALTH PHARMACY	ONTARIO PHARMACY (PVT) LTD	5991 GAZALAND S/COMPLEX HIGHFIELDS	HARARE	2025-03-31	Pharmacy in any other location
84d61ebd-29f1-4edf-b05a-e664efc54df4	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P05-P1813-2024	PROMED PHARMACY	WHIMsCAL INVESTMENTS (PVT) LTD	SHOP NO 6, 104 CHINHOYI STREET	HARARE	2025-02-28	Pharmacy located in the CBD
e65a7d23-8310-4f69-91b6-4ff0bce36659	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P05-P1463-2024	PROMED PHARMACY	THOSHECK PHARMACY (PVT) LTD	27 CHATHAM ROAD	MVURWI	2025-09-30	Pharmacy located in the CBD
8db4ece1-69c9-4ebd-aa9c-b1b7df122db8	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	I02-P0194-2023	PROVIDENCE EPWORTH CLINIC	RAFETTY INVESTMENTS	SHOP 1, 1034 DOMBORAMWARI EPWORTH	HARARE	2024-09-30	Clinics: Class B
5b478a61-fc68-43e2-9354-aea53121bff5	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	I02-P0223-2024	PROVIDENCE HEALTH - SEEDCO	RAFFERTY INVESTMENTS (PVT) LTD	1 SHAMWARI RD	ZVIMBA	2025-04-30	Clinics: Class B
cacba29a-d777-4c06-994c-77b1528783c2	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	I02-P0147-2023	PROVIDENCE HEALTH CENTRE	RAFFERTY INVESTMENTS (PVT) LTD	UME CROCODILE FARM	KARIBA	2024-09-30	Clinics: Class B
5592e691-b4af-4117-812a-24225be62295	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	I02-P0148-2023	PROVIDENCE HEALTH CENTRE	RAFFERTY INVESTMENTS (PVT) LTD	52 BAINES AVE 3RD FLOOR	HARARE	2024-09-30	Clinics: Class B
a12f923f-a2a9-4ff5-86a1-f99fe29905af	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	I02-P0112-2023	PROVIDENCE HEALTH CENTRE	RAFFERTY INVESTMENTS (PVT) LTD	64 CORK ROAD	HARARE	2024-09-30	Clinics: Class B
b1d5d53b-8155-4b06-ae33-b499b2660a5e	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	I02-P0130-2023	PROVIDENCE HEALTH MEDICAL CENTRE	RAFFERTY INVESTMENTS (PVT) LTD	81 BAINES AVENUES AREA	HARARE	2024-09-30	Clinics: Class B
7f16b6b3-3cab-495a-9e22-159387387a37	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1121-2023	PROVIDENCE HUMAN CAPITAL	RAFETTY INVESTMENTS	SHOP 1, 1034 DOMBORAMWARI EPWORTH	HARARE	2024-09-30	Clinics: Class B
cd1d723e-0395-4459-8669-161d03e85820	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	I02-P0110-2023	PROVIDENCE PROBRANDS CLINIC	RAFFERTY INVESTMENTS (PVT) LTD	4000 SHUMBA ROAD	RUWA	2024-09-30	Clinics: Class B
a3d8514c-63da-4260-95e2-cdd55a731321	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1422-2024	PUBMED PHARMACY	PUBMED PHARMACY (PVT) LTD	19308 ZENGEZA 5	CHITUNGWIZA	2025-06-30	Pharmacy in any other location
55004598-3f6c-47ba-9089-d4e491e10cfe	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1878-2024	PUBMED PHARMACY	PUBMED PHARMACY (PVT) LTD	NO. 411 UPLANDS	HARARE	2025-09-30	Pharmacy in any other location
cb3a5501-7ac9-43a1-9989-82a825a8680e	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	W01-P0183-2024	PULSE PHARMACEUTICALS	PULSE MEDICAL CARE (PVT) LTD	15 BORGWARD ROAD	HARARE	2025-03-31	Wholesalers
d3667ccc-cd43-4f16-a4a6-f1059dd8f076	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1161-2024	PUMULA PHARMACY	BABOCK INVESTMENTS (PVT) LTD	24547 PUMULA OLD PUMULA	BULAWAYO	2025-10-31	Pharmacy in any other location
59a46511-dd35-4c60-8656-25aa192e4a14	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P06-P1764-2024	PURE JOY PHARMACY - MBERENGWA	AYDENSEA LOY PHARMACEUTICALS	306C MBERENGWA SERVICE CENTRE	MBERENGWA	2025-02-28	Pharmacy in rural area
c52402a2-4069-4e1b-85fd-725a4106e34a	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P06-P1857-2024	PURE JOY PHARMACY NYIKA	AYDENSEA LOY PHARMACEUTICALS	2053 NYIKA GROWTH POINT	BIKITA	2025-10-31	Pharmacy in any other location
e9891d7e-ea3b-42c3-8dac-8b0a51a3473d	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1775-2024	QUALITY PHARMACY	HOLLOW TREE INVESTMENTS (PVT) LTD	STD 11300 TICHAGARIKA S/CENT, GLEN VIEW 8	HARARE	2025-04-30	Pharmacy in any other location
f7be744e-2b88-4267-a8f1-65ec98de55de	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1196-2024	RACECOURSE PHARMACY	RACECOURSE PHARMACY (PVT) LTD	THE AUCTION B/DALE PK RACE COURSE	HARARE	2025-08-31	Pharmacy in any other location
8aaba447-d856-43a0-a766-fc1a1e348f4b	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1457-2024	RAILMED (BULAWAYO)	RAILMED	87 ROBERT MUGABE WAY	BULAWAYO	2025-01-31	Pharmacy in any other location
f521a285-a6f9-4e1b-b8a7-c2ef6bc46a97	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	W01-P0169-2024	RAINBOW PHARMACEUTICALS	RAINBOW PHARMACEUTICALS (PVT) LTD	UNIT 2 STD 379 SIMON MAZORODZE, WATERFALLS	HARARE	2025-02-28	Wholesalers
2fb400f3-f31a-423f-9d2d-8fb192e87cc8	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1790-2024	RAINPHARM PHARMACY	RAINBOW PHARMACEUTICALS (PVT) LTD	STAND 11894 CHIMURENGA STREET	HARARE	2025-06-30	Pharmacy in any other location
81cfd9f4-04f3-4f28-aba1-d00d0dac42fd	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1531-2024	RANDT PHARMACY	RANDT PHARMACY (PVT) LTD	SHOP 28 NO 9195 BUDIRIRO 5A	HARARE	2025-08-31	Pharmacy in any other location
a89f9732-9a01-43bb-b781-e40ba9d3b8bb	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	I02-P0171-2023	RATELSHOEK TEA ESTATE CLINIC	TANGANDA TEA COMPANY	RATELSHOEK EASTATE	CHIPINGE	2025-09-30	Clinics: Class B
3e6d7388-9fd6-4b3a-b31b-cec243853695	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	W01-P0195-2024	RATIONAL SCIENTIFIC	RATIONAL SCIENTIFIC (PVT) LTD	SUITE 17, PRINCE PARK MANSIONS	BULAWAYO	2025-05-31	Wholesalers
2bc4d69a-7f36-4bfd-84d0-5ccafd8e7841	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1693-2024	REACH PHARMACY	MAS-REACH INVESTMENTS (PVT) LTD	19636 ZENGEZA 4	CHITUNGWIZA	2025-02-28	Pharmacy in any other location
d7bf2a97-1c63-4cb1-80f6-e204e762c000	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P05-P1707-2024	REAL CARE PHARMACY	NJUNJU INVESTMENTS (PVT) LTD	44 ROBERT MUGABE RD, (CNR ALBION & TAKAWIRA STRS)	HARARE	2025-10-31	Pharmacy located in the CBD
a8808e5f-3fd3-4cb2-8fca-9a9f145a5efc	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P05-P1444-2024	REALM PHARMACY	MICFREE PVT LTD	19 ROBERT MUGABE WAY	ZVISHAVANE	2025-06-30	Pharmacy located in the CBD
d1804a6c-9d69-4c4a-923f-81cee230cdf7	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1260-2024	REALM PHARMACY	MICFREE (PVT) LTD	1228 LIGHT INDUSTRIES LIS MANDAVA	ZVISHAVANE	2025-03-31	Pharmacy in any other location
efeba630-8442-48f4-ae47-5f2cfeddc26a	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	D01-P0021-2023	REBELO AND SYED DrS	REBELO AND SYED DrS	RISHON BUILDING, 4 ANGELBECK RD MATAPI MBARE	HARARE	2024-06-30	Dispensing medical practice
e5568a41-600d-4c11-af1b-82ec8dbaddb0	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P05-P1448-2024	RED CROSS PHARMACY	ZIMBABWE RED CROSS SOCIETY INVEST. TRUST	98 CAMERON STREET RED CROSS HOUSE	HARARE	2025-11-30	Pharmacy located in the CBD
035c5586-7e5b-4b24-ab47-c3d10a8a33b1	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P06-P0000-2024	REDDCHEM PHARMACY	REDDCHEM PHARMACY (PVT) LTD	SHOP N0 4 HUSHCO HOLDINGS	MACHEKE	2025-04-30	Pharmacy in any other location
9ed6435d-f816-46b9-a7be-c4094c858c31	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1158-2024	REGENT PHARMACY	MINDEV (PVT) LTD	77 L.TAKAWIRA STREET	HARARE	2025-06-30	Pharmacy in any other location
3e0bd249-0543-4940-b0be-f6540e69765f	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1394-2024	RELIANCE PHARMACY	MATEMOND PHARMACEUTICALS (PVT) LTD	104 LEOPOLD TAKAWIRA STREET	HARARE	2025-02-28	Pharmacy in any other location
b7421f7a-4667-4855-9bf8-30faae90566a	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	W01-P0173-2024	RE-MED PHARMACEUTICALS	RE-MED (PVT) LTD	17A CAMBRIDGE RD AVONDALE	HARARE	2025-06-30	Wholesalers
91f0aab2-6d81-4ead-b54a-fdfeafdf736a	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1175-2024	REMNANT PHARMACY	REMNANT PHARMACY	16250 SHOP 1 ZENGEZA 4 COMPLEX	CHITUNGWIZA	2025-02-28	Pharmacy in any other location
f658bc0d-9d42-40f4-86b3-6aaf04f8fdbe	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P0313-2023	REMNANT PHARMACY	REMNANT PHARMACY (PVT) LTD	SHOP 1, STAND 16250, ZENGEZA 4 COMPLEX	CHITUNGWIZA	2025-06-30	Pharmacy in any other location
05828672-813c-41c0-827e-741fc893b0e1	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	I02-P0201-2024	RENCO MINE CLINIC	RIO ZIM RENCO MINE	RENCO MINE VIA	NGUNDU	2024-09-30	Clinics: Class B
bbf52a15-cee6-43a1-ab0d-62968bfcb55a	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	I03-P0071-2023	RESERVE BANK CLINIC	RESERVE BANK OF ZIMBABWE	80 SAMORA MACHEL	HARARE	2024-09-30	Clinics: Class C
c164fd41-5466-4d18-a127-c5fb319cfc11	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	I03-P0102-2023	RESERVE BANK CLINIC	RESERVE BANK OF ZIMBABWE	93 LEOPOLD TAKAWIRA AVE	BULAWAYO	2024-09-30	Clinics: Class C
ac31ce88-642c-4072-98b8-fce2e5368955	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1434-2024	RETREAT PHARMACY	KENTAGO INVESTMENTS (PVT) LTD	NO. 5555, 87TH DrIVE	HARARE	2025-02-28	Pharmacy in any other location
2e9c819c-f935-46e4-a7e5-a7d4f96997b2	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1718-2024	REVIVAL PHARMACY	REVIVAL PHARMACY (PVT) LTD	694 BUDIRIRO 1 S/CENTRE BUDIRIRO	HARARE	2025-07-31	Pharmacy in any other location
c76eb1c3-62fc-4f17-a506-57c079669d76	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1751-2024	REVIVAL PHARMACY	REVIVAL PHARMACY (PVT) LTD	9989 CNR MUMUNGU & MUTONGOTOWE RD	HARARE	2025-05-31	Pharmacy in any other location
3b98b3c7-b9e9-4f1e-b61b-17bec2213839	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P06-P1916-2024	REVIVAL PHARMACY - CHIVI	REVIVAL PHARMACY (PVT) LTD	2205 CHIVI GROWTH POINT	CHIVI	2025-03-31	Pharmacy in rural area
1ab82e9d-1131-45e0-a5b8-6b5346d46954	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	W01-P0184-2024	RHAEGAL PHARMACEUTICALS	RHAEGAL INVESTMENTS (PVT) LTD	SHOP P9 WESTGATE COMPLEX CNR LORRAINE/LOMAGUNDI RD	HARARE	2025-03-31	Wholesalers
f2160a5e-c1db-4bbf-a9aa-bd3f8ca3927d	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P0303-2023	RHODESVILLE PHARMACY	RHODESVILLE COMMUNITY PHARMACY P/L	SHOP 11 HIGHLANDS GREEN S/CENTRE	HARARE	2024-05-25	Pharmacy in any other location
d7db1c52-76b3-4194-b055-4044e37997eb	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1517-2024	RIDGEVIEW PHARMACY	DAKTAMED PRIVATE LIMITED	SHOP 1 BIG B MALL BISHOP GAUL AVE, BELVEDERE	HARARE	2025-07-31	Pharmacy in any other location
dccbbacc-d789-4ec7-a673-4a0cd50cccb6	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	D01-P0017-2023	RIMBI SURGERY	ANDYLEE MEDICALS (PVT) LTD	RIMBI BUSINESS CENTRE	CHIPINGE	2024-06-30	Dispensing medical practice
8fe404e5-ad4e-4c4a-b02d-072a5efcef24	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	I02-P0198-2023	RIO ZIM DALNY MINE CLINIC	RIO ZIM LTD DALNY MINE	RIO ZIM DALNY MINE	CHAKARI	2024-09-30	Clinics: Class B
00618f80-4356-44c9-b2ca-d75eca220df2	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1641-2024	RITE AID PHARMACY	RITE AID (PVT) LTD	42 SILWOOD CLOSE CHISIPITE	HARARE	2025-06-30	Pharmacy in any other location
a436d953-95e5-4a48-b0fd-0f2ab2a45b5c	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P0818-2023	ROCKSIDE PHARMACY	PHARMASOLVA (PVT) LTD	STD NO. 16484 SHOP 8 CIPF COMPLEX STONERIDGE HOPELY	HARARE	2025-11-30	Pharmacy in any other location
7e84093c-87aa-4fa6-9b82-9d3a478cca69	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1722-2024	ROFCHEM PHARMACY	TALETE PHARMACEUTICALS	8629 WARTH ROAD TSHOVANI	CHIREDZI	2025-08-31	Pharmacy in any other location
c25c49b6-e45a-4484-91f5-8e420ff28588	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1719-2024	ROFCHEM PHARMACY	TALATE PHARMACEUTICALS (PVT) LTD	NO 733 MsASA DrIVE,	CHIREDZI	2025-05-31	Pharmacy in any other location
f292dcd3-3f13-4708-b293-0263b0f367d7	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1680-2024	ROFCHEM PHARMACY	TALATE PHARMACEUTICALS (PVT) LTD	STAND 218	MBERENGWA	2025-10-31	Pharmacy in any other location
a302bef0-70a5-456e-b512-525f654f0de1	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1341-2024	ROLF VALLEY PHARMACY	DAKTAMED (PVT) LTD	29 FISHER AVE, SHOP 1&2	HARARE	2025-09-30	Pharmacy in any other location
2a7b8261-1cc4-46df-979f-c08e93593cd2	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1845-2024	ROLF VALLEY PHARMACY - HIGHLANDS	DAKTAMED PVT LTD	BAY 1, 2 & 3, LOT 227, 1 HURWORTH RD	HARARE	2025-11-30	Pharmacy in any other location
29d46a7c-b517-4872-a0aa-d8301d605da3	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	W01-P0219-2024	ROVLY ENTERPRISES	ROVLY ENTERPRISES (PVT) LTD	157 SAM MUNJOMA STREET,	HARARE	2025-05-31	Wholesalers
d2ebe537-34f9-476c-aee4-5e068a395d62	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P2021-2024	ROXMED PHARMACY	TENORID PHARMACEUTICALS (PVT) LTD	192 CHIHOMBE ROAD	RUWA	2025-12-31	Pharmacy in any other location
ba284d99-dfd0-4ab1-b73a-5924437bf40f	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1403-2024	ROYAL PHARMACY	J & H MAGAVA ENTERPRISES (PVT) LTD	108 H.CHITEPO/9TH AVENUE	BULAWAYO	2025-03-31	Pharmacy in any other location
210c2c57-ba9e-49fb-b48e-6dbb5d50e0b0	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1408-2024	ROYAL PHARMACY	J & H MAGAVA ENTERPRISES (PVT) LTD	110 FORT STREET/9TH AVENUE	BULAWAYO	2025-02-28	Pharmacy in any other location
53461de5-fba8-4f6c-8558-de0ef104c990	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1698-2024	RTS PHARMACY	HURSMNT (PVT) LIMITED	STAND 19229 SHOP 2	CHITUNGWIZA	2025-03-31	Pharmacy in any other location
8527f666-786d-4862-b936-5d5c9f385129	2025-07-27 17:47:39.182633-04	2025-07-27 17:47:39.182633-04	ZW	P01-P1106-2023	RUBY PHARMACY	LIFE PLUS PHARMACY (PVT) LTD	STD 13642 ZENGEZA 2	CHITUNGWIZA	2025-10-31	Pharmacy in any other location
