name,longitude,latitude,address,category,vha,phone,lastColumn
Ngumija,26.49616000000,-18.37741000000,"Station Rd, Hwange, ZW",Railways-clinic,FALSE,,
No 1 Dressing Station,26.49264000000,-18.36288000000,"Hwange, Matabeleland North Province, ZW",Mine Clinic,FALSE,,
Zimbabwe Prison Services,26.53142000000,-18.34919000000,"JFPR+GPF, Soonga Rd, Hwange, ZW",Clinic,FALSE,,
Robbins Camp,25.98653000000,-18.62904000000,"Hwange, Matabeleland North Province, ZW",Clinic,FALSE,,
Elephant Hills,25.82613000000,-17.91214000000,"Hwange, Matabeleland North Province, ZW",Hotel Clinic,FALSE,,
Victoria Falls Clinic,25.84274000000,-17.93138000000,"Victoria Falls, Hwange, Matabeleland North Province, ZW",Industrial Clinic,FALSE,,
ZRP Victoria Falls,25.83730000000,-17.92907000000,"Victoria Falls, Hwange, Matabeleland North Province, ZW",ZRP Clinic,FALSE,,
Meheni,27.82312000000,-17.56870000000,"413 Clarke Rd, Victoria Falls, ZW",Conucil Not Open,FALSE,,
Milonga,26.21412000000,-18.13872000000,"Kadoma, Mashonaland West Province, ZW",Clinic(Not Open),FALSE,,
Mabale,27.07020000000,-18.57210000000,"Chief Sinasenkwe, Binga, Matabeleland North Province, ZW",Rural Health Centre,FALSE,,
Zesa Chibondo,26.51410000000,-18.33060000000,"Hwange, Matabeleland North Province, ZW",Clinic,FALSE,,
St Patricks,26.51220000000,-18.32890000000,"Gwayi River Farms, Hwange, Matabeleland North Province, ZW",Mission Hospital,FALSE,,
Hwange Colliery Hospital,26.50220000000,-18.35820000000,"Hwange, Matabeleland North Province, ZW",Mine Hospital,FALSE,,
Nguminja,26.49630000000,-18.37740000000,"Hwange, Matabeleland North Province, ZW",Mine clinic,FALSE,,
surgery,26.48740000000,-18.37130000000,"Stadium Rd, Hwange, ZW",Mine Clinic,FALSE,,
Dressing station,26.49270000000,-18.36290000000,"Hwange, Matabeleland North Province, ZW",Mine Clinic,FALSE,,
Chigondo,31.71972084050,-18.85983000000,"Station Rd, Hwange, ZW",Clinic,FALSE,,
Chikurumadziva,31.91749954220,-19.04894000000,"JFPR+GPF, Soonga Rd, Hwange, ZW",Rural Health Centre,FALSE,,
Garaba,31.53463935850,-18.70850000000,"Wedza, Mashonaland East Province, ZW",Rural Health Centre,FALSE,,
Goneso,31.90127944950,-18.89328000000,"Wedza, Mashonaland East Province, ZW",Rural Health Centre,FALSE,,
Goto,31.80672073360,-18.72842000000,"Rundu, Wedza, Mashonaland East Province, ZW",Clinic,FALSE,,
Makarara,31.83481025700,-19.02697000000,"Wedza, Mashonaland East Province, ZW",Clinic,FALSE,,
Wedza,31.56722068790,-18.62839000000,"Wedza, Mashonaland East Province, ZW",Rural Hospital,FALSE,,
Mt St Mary's,31.68358039860,-18.70842000000,"Wedza, Mashonaland East Province, ZW",Mission Hospital,FALSE,,
Mukamba,31.82132911680,-18.87653000000,"Wedza, Mashonaland East Province, ZW",Clinic,FALSE,,
Sengezi,31.48711013790,-18.74408000000,"Wedza, Mashonaland East Province, ZW",Clinic,FALSE,,
Zvidhuri,31.72294044490,-18.96144000000,"Wedza, Mashonaland East Province, ZW",Clinic,FALSE,,
Gotora,31.45557000000,-18.65151000000,"Rundu, Wedza, Mashonaland East Province, ZW",Rural Health Centre,FALSE,,
Idube,31.52172000000,-18.50209000000,"Wedza, Mashonaland East Province, ZW",Clinic,FALSE,,
Sango ,31.75050000000,-18.78240000000,"Rundu, Wedza, Mashonaland East Province, ZW",Clinic,FALSE,,
Avoca,29.50555992130,-20.83492000000,"Inoro, Wedza, Mashonaland East Province, ZW",Rural Hospital,FALSE,,
Epoch,29.27046966550,-20.43822000000,"Wedza, Mashonaland East Province, ZW",Mine Clinic,FALSE,,
Filabusi,29.28667068480,-20.54033000000,"Avoca, Matabeleland South Province, ZW",District Hospital,FALSE,,
Gwatemba,29.69050025940,-20.40542000000,"Filabusi, Insiza, Matabeleland South Province, ZW",Rural Health Centre,FALSE,,
Mabuze,29.45292091370,-20.93906000000,"Filabusi, Insiza, Matabeleland South Province, ZW",Rural Health Centre,FALSE,,
Wanezi,29.58552932740,-20.57447000000,"Pambuka, Mberengwa, Matabeleland South Province, ZW",Rural Hospital,FALSE,,
Zhulube,29.29006004330,-20.64019000000,"Mabuze, Insiza, Matabeleland South Province, ZW",Clinic,FALSE,,
Nkankezi,29.42378044130,-20.48781000000,"Insiza, Matabeleland South Province, ZW",Rural Health Centre,FALSE,,
Nyamime,29.30438995360,-20.90644000000,"Filabusi, Insiza, Matabeleland South Province, ZW",Rural Health Centre,FALSE,,
PBS,29.18581008910,-20.13897000000,"Filabusi, Insiza, Matabeleland South Province, ZW",Clinic,FALSE,,
Sanale,29.55517005920,-20.68947000000,"Colleen Bawn, Insiza, Matabeleland South Province, ZW",Rural Health Centre,FALSE,,
Shangani,29.22488975520,-19.68997000000,"Landcaster, Insiza, Matabeleland South Province, ZW",Mine Clinic,FALSE,,
Shangani,29.37375068660,-19.78414000000,"Avoca, Insiza, Matabeleland South Province, ZW",Rural Hospital,FALSE,,
Singwango,29.31760978700,-20.78678000000,"Insiza, Matabeleland South Province, ZW",Clinic,FALSE,,
Kombo,29.04724000000,-19.85475000000,"Shangani, Midlands Province, ZW",Clinic,FALSE,,
Montrose 7,29.49420000000,-20.33999000000,"Insiza, Matabeleland South Province, ZW",Under Construction,FALSE,,
Lambamai,29.70742000000,-20.10003000000,"42WW+2JM, Lochard, ZW",Under Construction,FALSE,,
Mplalawami,29.78944000000,-20.04728000000,"Insiza, Matabeleland South Province, ZW",(New Site),FALSE,,
Singwambizi,29.54654000000,-20.93315000000,"Matabeleland South Province, ZW",Clinic,FALSE,,
Saphila,29.38517000000,-20.84809000000,"Zvishavane, Matabeleland South Province, ZW",Council Clinic(Construction),FALSE,,
Annex,29.88166999820,-18.35528000000,"Mabuze, Insiza, Matabeleland South Province, ZW",Gvt Infections,FALSE,,
Battlefields,29.90583038330,-18.62444000000,"Mabuze, Insiza, Matabeleland South Province, ZW",Army Hospital,FALSE,,
Bumbe,30.41666984560,-18.59389000000,"Kadoma, Mashonaland West Province, ZW",Rural Health Centre,FALSE,,
Bururu,30.49056053160,-18.69722000000,"Battlefields, Kadoma, Mashonaland West Province, ZW",Council Clinic,FALSE,,
Chakari,29.84527969360,-18.07833000000,"Neuso Business Centre, Kadoma, Mashonaland West Province, ZW",Private Mine Clinic,FALSE,,
Chegutu 6,29.75499916080,-17.92028000000,"Chikomba, Mashonaland West Province, ZW",(New Site),FALSE,,
Chenjiri,29.40943908690,-17.86083000000,"Chakari, Kadoma, Mashonaland West Province, ZW",Council Clinic,FALSE,,
Chirikiti,29.42056083680,-17.97611000000,"Kadoma, Mashonaland West Province, ZW",Council Clinic,FALSE,,
Donain,29.62888908390,-18.50778000000,"Sanyati, Kadoma, Mashonaland West Province, ZW",Rural Health Centre,FALSE,,
Dondoshava,30.59693908690,-18.68278000000,"Sanyati, Kadoma, Mashonaland West Province, ZW",Gvt Clinic,FALSE,,
Eiffel Flat,29.98110961910,-18.31694000000,"Mamina, Kadoma, Mashonaland West Province, ZW",Mine Clinic,FALSE,,
Gena 1,29.32472038270,-17.87056000000,"Eiffel Flats Rd, ZW",Rural Health Centre,FALSE,,
Golden Valley,29.79306030270,-18.22306000000,"Sanyati, Kadoma, Mashonaland West Province, ZW",Private Mine Clinic,FALSE,,
Ingezi,29.85972023010,-18.37889000000,"Golden Valley, Kadoma, Mashonaland West Province, ZW",Municipality,FALSE,,
Jompani,29.44861030580,-18.06917000000,"Ngesi, Kadoma, Mashonaland West Province, ZW",Rural Health Centre,FALSE,,
Kadoma Clinic,29.89833068850,-18.34583000000,"Sanyati, Kadoma, Mashonaland West Province, ZW",Municipality,FALSE,,
Kadora,29.91167068480,-18.33083000000,"Marandu Rd, Kadoma, ZW",District Hosp,FALSE,,
Mafindifindi,30.51416969300,-18.74611000000,"Chakari Road, Kadoma, ZW",Council Clinic,FALSE,,
Manyewe,30.52305984500,-18.60722000000,"Mamina, Kadoma, Mashonaland West Province, ZW",Council Clinic,FALSE,,
Manyoni,30.46833038330,-18.81750000000,"Neuso Business Centre, Kadoma, Mashonaland West Province, ZW",Council Clinic,FALSE,,
Mukarati,30.48917007450,-18.55667000000,"Chikomba, Mashonaland West Province, ZW",Council Clinic,FALSE,,
Murambwa,30.72167015080,-18.58333000000,"Neuso Business Centre, Kadoma, Mashonaland West Province, ZW",Council clinic,FALSE,,
Muuyu,29.49193954470,-17.94722000000,"mhondoro, Chikomba, Mashonaland West Province, ZW",Council Clinic,FALSE,,
Muzvezve,30.58250045780,-18.54444000000,"Sanyati, Kadoma, Mashonaland West Province, ZW",Gvt Clinic,FALSE,,
Ngezi,30.63249969480,-18.65417000000,"Neuso Business Centre, Kadoma, Mashonaland West Province, ZW",Rural Hosp,FALSE,,
Nyabango,29.52721977230,-17.85306000000,"Mamina, Kadoma, Mashonaland West Province, ZW",Rural Health Centre,FALSE,,
Nyamatani,29.53471946720,-18.19917000000,"Kadoma, Mashonaland West Province, ZW",Rural Health Centre,FALSE,,
Nyaonde,29.43693923950,-17.73222000000,"Gambisa, Kadoma, Mashonaland West Province, ZW",Rural Health Centre,FALSE,,
Ordoff,29.84749984740,-18.28083000000,"Kadoma, Mashonaland West Province, ZW",Council Clinic,FALSE,,
Prisons,29.87556076050,-18.38917000000,"Kadoma, Mashonaland West Province, ZW",Gvt Clinic,FALSE,,
Rusvingo,29.41444015500,-17.60833000000,"Ngesi, Kadoma, Mashonaland West Province, ZW",Clinic (construction),FALSE,,
Sanyati,29.30916976930,-17.95278000000,"Kadoma, Mashonaland West Province, ZW",Mission Hospital,FALSE,,
Sanyati Area,29.24333000180,-17.99083000000,"Sanyati, Kadoma, Mashonaland West Province, ZW",Council Clinic,FALSE,,
St. Michaels,30.67889022830,-18.56667000000,"Sanyati, Kadoma, Mashonaland West Province, ZW",Mission Hospital,FALSE,,
Turf,30.27693939210,-18.67639000000,"mhondoro, Kadoma, Mashonaland West Province, ZW",Council Clinic,FALSE,,
Venice,29.77249908450,-18.50778000000,"Kadoma, Mashonaland West Province, ZW",Mine Clinic,FALSE,,
Venice,29.77249908450,-18.50778000000,"Battlefields, Kadoma, Mashonaland West Province, ZW",Mine Clinic,FALSE,,
Twin Tops,30.10364000000,-18.58832000000,"Battlefields, Kadoma, Mashonaland West Province, ZW",Clinic,FALSE,,
Black Movale,29.87599000000,-17.94313000000,"Kadoma, Mashonaland West Province, ZW",Clinic,FALSE,,
Gavhunga,30.55990000000,-18.72362000000,"Chakari, Kadoma, Mashonaland West Province, ZW",Clinic(Not Open),FALSE,,
Jairos Jiri,29.87825000000,-18.34778000000,"Mamina, Kadoma, Mashonaland West Province, ZW",Clinic,FALSE,,
Kadoma Pop.,29.88327000000,-18.34446000000,"Kadoma, Mashonaland West Province, ZW",Clinic,FALSE,,
PSI,29.89131000000,-18.34622000000,"Kadoma, Mashonaland West Province, ZW",Clinic,FALSE,,
Waverly,29.91910000000,-18.34768000000,"Mupamombe Road, Kadoma, ZW",Clinic,FALSE,,
Chingondo,30.35557000000,-18.44847000000,"Kadoma, Mashonaland West Province, ZW",,FALSE,,
Army,28.82638931270,-16.52639000000,"Kadoma, Mashonaland West, ZW",Clinic,FALSE,,
Chalala,28.30027961730,-16.84167000000,"Powerline Rd, ZW",Council Clinic,FALSE,,
Charara,28.96360969540,-16.55167000000,"Chalala Rd, ZW",Farm Clinic,FALSE,,
Gatse Gatse,28.86027908330,-16.78361000000,"Kariba, Mashonaland West Province, ZW",Gvt Clinic,FALSE,,
Kanyati,28.99527931210,-16.91528000000,"Kariba, Mashonaland West Province, ZW",Rural Health Centre,FALSE,,
Kariba,28.79166984560,-16.52028000000,"Kariba, Mashonaland West Province, ZW",District Hospital,FALSE,,
Mahombekombe,28.75806045530,-16.52611000000,"Kariba, Mashonaland West Province, ZW",Council Clinic,FALSE,,
Mola,28.29861068730,-16.92611000000,"Kariba, Mashonaland West Province, ZW",Rural Health Centre,FALSE,,
Msampakaruma,28.76778030400,-17.15861000000,"Bumi Hills, Kariba, Mashonaland West Province, ZW",Council Clinic,FALSE,,
Negande,28.24110984800,-17.19278000000,"Mashami, Kariba, Mashonaland West Province, ZW",Gvt Clinic,FALSE,,
Nyamhunga,28.84832954410,-16.51806000000,"Kariba, Mashonaland West Province, ZW",Council Clinic,FALSE,,
Siakobvu,28.36417007450,-17.13111000000,"Kariba, Mashonaland West Province, ZW",Rural Hospital,FALSE,,
Kasvisva,28.50133000000,-17.22925000000,"Chief Nebiris Village, Kariba, Mashonaland West Province, ZW",Rural Health Centre,FALSE,,
Mayovhe,28.18771000000,-17.02508000000,"Kariba, Mashonaland West Province, ZW",Rural Health Centre(construction),FALSE,,
Cambridge,29.12249946590,-19.10328000000,"Kariba, Mashonaland West Province, ZW",Clinic,FALSE,,
Dendera,29.10292053220,-18.70764000000,"Kwekwe, Midlands Province, ZW",Rural Hospital,FALSE,,
Don Juan,29.50744056700,-18.60700000000,"Kwekwe, Midlands Province, ZW",Clinic,FALSE,,
Donsa,28.90630912780,-18.76897000000,"Zhombe E Rd, ZW",Clinic,FALSE,,
Gomola,29.45247077940,-18.76839000000,"Kwekwe, Midlands Province, ZW",Clinic,FALSE,,
Jackson,29.25005912780,-19.10408000000,"Zhombe, Kwekwe, Midlands Province, ZW",Clinic,FALSE,,
Kwekwe,29.82374954220,-18.93572000000,"Silobela, Kwekwe, Midlands Province, ZW",District Hospital,FALSE,,
Malisa Josefa,29.12324905400,-19.00353000000,"3R7F+936 Kwekwe General Hospital, Kwekwe, ZW",Clinic,FALSE,,
Zhombe,29.38493919370,-18.70336000000,"X4WF+H7 Leopard, ZW",Mission clinic,FALSE,,
Majorca,29.60128021240,-18.77267000000,"Zhombe, Kwekwe, Midlands Province, ZW",Clinic,FALSE,,
Mazebe,29.00630950930,-18.93542000000,"Broomsgrove, Kwekwe, Midlands Province, ZW",Rural Health Centre,FALSE,,
Medical Centre,29.78668975830,-19.04047000000,"Kwekwe, Midlands Province, ZW",Clinic,FALSE,,
Melisa Zhombe,30.24221992490,-18.72167000000,"Redcliff, Kwekwe, Midlands Province, ZW",Clinic,FALSE,,
Mpinda,29.25160980220,-19.15281000000,"Mashonaland West Province, ZW",Clinic,FALSE,,
Msilahove,29.15613937380,-19.17339000000,"Lower Gwelo, Gweru, Midlands Province, ZW",Rural Hospital,FALSE,,
Munyati,29.78697013850,-18.67142000000,"Lower Gwelo, Gweru, Midlands Province, ZW",Clinic,FALSE,,
Ntabeni,29.33472061160,-18.80214000000,"Sanyati, Kwekwe, Midlands Province, ZW",Clinic,FALSE,,
Nyoni,29.33756065370,-18.96747000000,"Zhombe, Kwekwe, Midlands Province, ZW",Rural Health Centre,FALSE,,
Rio Tinto,29.43556022640,-18.46828000000,"Silobela, Kwekwe, Midlands Province, ZW",Mine Clinic,FALSE,,
Samambwa,29.45247077940,-18.33406000000,"Empress Mine, Kwekwe, Midlands Province, ZW",Clinic,FALSE,,
Sebakwe,30.12256050110,-18.98881000000,"Empress Mine, Kwekwe, Midlands Province, ZW",Clinic,FALSE,,
Senkwasi,29.43572044370,-18.58403000000,"Bemthree, Kwekwe, Midlands Province, ZW",Clinic,FALSE,,
Sherwood,29.80621910100,-18.82453000000,"Empress Mine, Kwekwe, Midlands Province, ZW",Clinic,FALSE,,
Sidakeni,29.46838951110,-18.43989000000,"Shamwari Rd, ZW",Clinic,FALSE,,
Silobela,29.30458068850,-19.00511000000,"Empress Mine, Kwekwe, Midlands Province, ZW",District Hospital,FALSE,,
Simana,29.11927986150,-18.92169000000,"Silobela, Kwekwe, Midlands Province, ZW",Clinic,FALSE,,
Torwood,29.73644065860,-19.02261000000,"34H9+8P Leopard, ZW",Hospital,FALSE,,
Redcliff,29.78238000000,-19.02260000000,"Redcliff, Kwekwe, Midlands Province, ZW",Clinic,FALSE,,
Rutendo,29.77346000000,-19.00840000000,"Redcliff, Kwekwe, Midlands Province, ZW",Clinic,FALSE,,
Zisco Works,29.75035000000,-19.01429000000,"Redcliff, Kwekwe, Midlands Province, ZW",Clinic,FALSE,,
Lancashire,29.82332000000,-18.91481000000,"Redcliff, Kwekwe, Midlands Province, ZW",Clinic,FALSE,,
Zim Wire and Rope,29.82460000000,-18.91316000000,"Kwekwe, Midlands Province, ZW",Clinic,FALSE,,
Aldavis,29.81286000000,-18.93640000000,"Kwekwe, Midlands Province, ZW",Clinic,FALSE,,
Amaveni,29.78466000000,-18.92453000000,"Kwekwe, Midlands Province, ZW",clinic,FALSE,,
Sable,29.79890000000,-18.80090000000,"Kwekwe, Midlands Province, ZW",Clinic,FALSE,,
Exchange,29.07592000000,-18.84766000000,"Kwekwe, Midlands Province, ZW",Clinic,FALSE,,
Mbizo 1,29.83498000000,-18.90588000000,"532G+W9 Leopard, ZW",Clinic,FALSE,,
Dandanda,27.86916923520,-18.44889000000,"Kwekwe, Midlands Province, ZW",Clinic,FALSE,,
Dongamuzi,27.44719000000,-18.40378000000,"Zikamanus, Binga, Matabeleland North Province, ZW",Clinic,FALSE,,
Gomoza,28.22360992430,-18.84139000000,"Binga, Matabeleland North Province, ZW",Rural Health Centre,FALSE,,
Jotsholo,27.55833053590,-18.73056000000,"St Pauls Mission, Lupane, Matabeleland North Province, ZW",Clinic,FALSE,,
Kanyandavu,27.97777938840,-18.30444000000,"Jotsholo, Lupane, Matabeleland North Province, ZW",Clinic,FALSE,,
Lupaka,27.90361022950,-18.78333000000,"Kenyandavu, Binga, Matabeleland North Province, ZW",Clinic,FALSE,,
Lupane,27.77194023130,-18.93528000000,"Lupane, Matabeleland North Province, ZW",Rural Health Centre,FALSE,,
Mdlankunzi,27.75193977360,-18.49389000000,"Lupane, Matabeleland North Province, ZW",Clinic,FALSE,,
St. Lukes,27.96861076350,-19.10972000000,"Lupane, Matabeleland North Province, ZW",Mission Hospital,FALSE,,
St. Pauls,28.11388969420,-19.02028000000,"kenmaur, Lupane, Matabeleland North Province, ZW",Mission Hospital,FALSE,,
Lupane Prov. Hospital,27.77305000000,-18.93080000000,"Lupane, Matabeleland North Province, ZW",Provincial Hospital,FALSE,,
Fatima,27.41400000000,-18.74072000000,"Lupane, Matabeleland North Province, ZW",Clinic,FALSE,,
Alaska,30.06749916080,-17.37389000000,"Halfway House, Hwange, Matabeleland North Province, ZW",Clinic,FALSE,,
Chikonohono,30.19444084170,-17.39000000000,"Alaska, Makonde, Mashonaland West Province, ZW",Clinic,FALSE,,
Chinhoyi P.H,30.20889091490,-17.36222000000,"Chinhoyi, Makonde, Mashonaland West Province, ZW",Provincial Hospital,FALSE,,
Doma,30.24221992490,-16.75889000000,"Shandori Rd, Chinhoyi, ZW",Clinic,FALSE,,
Godzi,29.52222061160,-17.61778000000,"Doma, Makonde, Mashonaland West Province, ZW",Clinic,FALSE,,
Hombwe,29.77916908260,-17.69417000000,"Kadoma, Mashonaland West Province, ZW",Clinic,FALSE,,
Kamonde,29.35861015320,-17.47306000000,"Zimbara, Makonde, Mashonaland West Province, ZW",Clinic,FALSE,,
Kenzamba,29.60499954220,-17.47306000000,"Msango, Makonde, Mashonaland West Province, ZW",Clinic,FALSE,,
Kosana,30.21389007570,-16.66722000000,"Doma, Makonde, Mashonaland West Province, ZW",Clinic,FALSE,,
Zumbara,29.88138961790,-17.67361000000,"Zimbara, Makonde, Mashonaland West Province, ZW",Clinic,FALSE,,
Matorangera,30.11194038390,-17.56833000000,"Makonde, Mashonaland West Province, ZW",Clinic,FALSE,,
Mhangura,30.16444015500,-16.89194000000,"Mangula, Makonde, Mashonaland West Province, ZW",Private Hospital,FALSE,,
Muitubu,30.05722045900,-16.92889000000,"Mangula, Makonde, Mashonaland West Province, ZW",Clinic,FALSE,,
Mukohwe,29.81082916260,-17.81028000000,"Zvimba, Mashonaland West Province, ZW",Clinic,FALSE,,
Murereka,30.02639007570,-17.27556000000,"Lions Den, Makonde, Mashonaland West Province, ZW",Clinic,FALSE,,
Obva,29.50638961790,-17.53444000000,"Msango, Makonde, Mashonaland West Province, ZW",Clinic,FALSE,,
Ruweni,29.65638923650,-17.68833000000,"Makonde, Mashonaland West Province, ZW",Under Construction,FALSE,,
St. Rupets,29.69277954100,-17.76917000000,"Kadoma, Mashonaland West Province, ZW",Mission Hospital,FALSE,,
Umboe,30.18333053590,-17.04750000000,"Mangula, Makonde, Mashonaland West Province, ZW",Clinic,FALSE,,
Green Valley,30.15505000000,-16.68228000000,"Doma, Makonde, Mashonaland West Province, ZW",Clinic,FALSE,,
Nyagombe,30.25752000000,-17.13926000000,"Zvimba, Mashonaland West Province, ZW",Clinic,FALSE,,
River Ranch,29.99041000000,-16.99737000000,"Makonde, Mashonaland West Province, ZW",Clinic,FALSE,,
Chinhoyi University Clinic,30.20806000000,-17.34913000000,"Chinhoyi, Makonde, Mashonaland West Province, ZW",University clinic,FALSE,,
PSI,30.20319000000,-17.36414000000,"Chinhoyi, Makonde, Mashonaland West Province, ZW",Clinic Private Clinic,FALSE,,
Chinhoyi Prison Clinic,30.19744000000,-17.36109000000,"Chinhoyi, Makonde, Mashonaland West Province, ZW",Clinic,FALSE,,
Chinhoyi Health Center,30.19376000000,-17.36000000000,"Chinhoyi, Makonde, Mashonaland West Province, ZW",Clinic Private Clinic,FALSE,,
Chinhoyi ZRP Camp Clinic,30.17167000000,-17.35684000000,"Chinhoyi, Makonde, Mashonaland West Province, ZW",Clinic,FALSE,,
Premier Medical Centre,30.19105000000,-17.36026000000,"Chinhoyi, Makonde, Mashonaland West Province, ZW",Clinic,FALSE,,
Chitambo,30.19099000000,-17.36027000000,"Chinhoyi, Makonde, Mashonaland West Province, ZW",Clinic,FALSE,,
Anorldine,32.20314025880,-18.23539000000,"Inyati Mine, Makoni, Manicaland Province, ZW",Clinic,FALSE,,
Bamba,32.30622100830,-18.20478000000,"Inyati Mine, Makoni, Manicaland Province, ZW",Rural Health Centre,FALSE,,
Bingaguru,32.38893890380,-18.22244000000,"Inyati Mine, Makoni, Manicaland Province, ZW",Clinic,FALSE,,
Chiduku,31.93474960330,-18.82058000000,"Makonis, Makoni, Manicaland Province, ZW",Clinic,FALSE,,
Chikobvore,32.15671920780,-18.90203000000,"Tsungwesi, Makoni, Manicaland Province, ZW",Rural Health Centre,FALSE,,
Chikore,32.50703048710,-17.72186000000,"Nyanga, Manicaland Province, ZW",Clinic,FALSE,,
Chinhenga,32.50246810910,-18.03619000000,"Nyanga, Manicaland Province, ZW",Rural Health Centre,FALSE,,
Chinyadza,32.02244186400,-18.67194000000,"Makonis, Makoni, Manicaland Province, ZW",Clinic,FALSE,,
Chinyudze,32.20046997070,-18.18653000000,"Inyati Mine, Makoni, Manicaland Province, ZW",Rural Health Centre,FALSE,,
Chiome,32.28916931150,-18.14361000000,"Inyati Mine, Makoni, Manicaland Province, ZW",Clinic,FALSE,,
Dowa,31.80269050600,-18.52369000000,"Makoni, Manicaland Province, ZW",Clinic,FALSE,,
Dumbamwe,32.38531112670,-18.42167000000,"Mutasa, Manicaland Province, ZW",Clinic,FALSE,,
Era Mine,32.27172088620,-18.23656000000,"Inyati Mine, Makoni, Manicaland Province, ZW",Mine Clinic,FALSE,,
Gowakowa,32.33406066890,-18.08644000000,"Sola, Makoni, Manicaland Province, ZW",Rural Health Centre,FALSE,,
Headlands,32.03989028930,-18.28597000000,"Headlands, Makoni, Manicaland Province, ZW",Clinic,FALSE,,
Inyati,32.25489044190,-18.22197000000,"Inyati Mine, Makoni, Manicaland Province, ZW",Clinic,FALSE,,
Katsenga,32.00347137450,-18.72456000000,"Makonis, Makoni, Manicaland Province, ZW",Rural Health Centre,FALSE,,
Makoni,32.38877868650,-18.61997000000,"Rugoyi, Mutasa, Manicaland Province, ZW",Rural Hospital,FALSE,,
Maparura,32.40510940550,-18.00294000000,"Sola, Makoni, Manicaland Province, ZW",Rural Health Centre,FALSE,,
Weya,32.15196990970,-18.04158000000,"Chiendambuya, Makoni, Manicaland Province, ZW",Rural Hospital,FALSE,,
Zambara,31.96780967710,-18.24033000000,"Headlands, Makoni, Manicaland Province, ZW",Clinic,FALSE,,
Masvosva,31.85693931580,-18.70275000000,"Makonis, Makoni, Manicaland Province, ZW",Rural Health Centre,FALSE,,
Matotwe,32.36692047120,-18.52292000000,"Mukani, Makoni, Manicaland Province, ZW",Clinic,FALSE,,
Matsika,31.95266914370,-18.70075000000,"Makonis, Makoni, Manicaland Province, ZW",Clinic,FALSE,,
Maurice Nyagumbo,32.33710861210,-18.67436000000,"Tsungwisi, Mutare, Manicaland Province, ZW",Clinic,FALSE,,
Mavhudzi,32.15613937380,-18.74053000000,"Nyazura, Makoni, Manicaland Province, ZW",Clinic,FALSE,,
Mayo1,32.27336120610,-17.87047000000,"Chikore, Makoni, Manicaland Province, ZW",Rural Health Centre,FALSE,,
Mayo2,32.35171890260,-17.78494000000,"Chikore, Makoni, Manicaland Province, ZW",Rural Health Centre,FALSE,,
Mubvurungwa,31.93436050420,-18.53472000000,"Makoni, Manicaland Province, ZW",Clinic,FALSE,,
Mukamba,32.00271987920,-18.86703000000,"Rukweza, Makoni, Manicaland Province, ZW",Clinic,FALSE,,
Mukuwapasi,32.21847152710,-18.50592000000,"Rusape, Makoni, Manicaland Province, ZW",Clinic,FALSE,,
Nedevedzo,31.87491989140,-18.55028000000,"Makoni, Manicaland Province, ZW",Rural Hospital,FALSE,,
Nyahowe,32.40303039550,-17.93886000000,"Sola, Makoni, Manicaland Province, ZW",Rural Health Centre,FALSE,,
Nyahukwe,32.32231140140,-18.46983000000,"Mukani, Makoni, Manicaland Province, ZW",Rural Health Centre,FALSE,,
Nyamidzi,32.08721923830,-18.93989000000,"Rukweza, Makoni, Manicaland Province, ZW",Clinic,FALSE,,
Nyamukamani,32.17203140260,-18.09111000000,"Chiendambuya, Makoni, Manicaland Province, ZW",Rural Health Centre,FALSE,,
Nyazura,32.17139053340,-18.72089000000,"Nyazura, Makoni, Manicaland Province, ZW",Clinic,FALSE,,
Nyazura,32.22460937500,-18.75678000000,"Nyazura, Makoni, Manicaland Province, ZW",Mission Clinic,FALSE,,
Ringanayi,32.43861007690,-18.55803000000,"Rugoyi, Mutasa, Manicaland Province, ZW",Clinic,FALSE,,
Rukweza,32.08377838130,-18.80450000000,"Rukweza, Makoni, Manicaland Province, ZW",Clinic,FALSE,,
Rusape,32.13636016850,-18.53892000000,"1105 Mutsubvu Road, Rusape, ZW",District Hospital,FALSE,,
St Micheals,32.45042037960,-17.90319000000,"Makoni, Manicaland Province, ZW",Mission Hospital,FALSE,,
St Theresa,31.91918945310,-18.58714000000,"Makoni, Manicaland Province, ZW",Mission Hospital,FALSE,,
Tandi,32.02088928220,-18.56839000000,"Rusape, Makoni, Manicaland Province, ZW",Clinic,FALSE,,
Tariro,32.08393859860,-18.73558000000,"Nyazura, Makoni, Manicaland Province, ZW",Clinic,FALSE,,
Tsanzaguru,32.10678100590,-18.61947000000,"Rusape, Makoni, Manicaland Province, ZW",Clinic,FALSE,,
Vengere,32.11877822880,-18.55675000000,"Rusape, Makoni, Manicaland Province, ZW",Clinic,FALSE,,
Gorubi Springs,32.23431000000,-18.67112000000,"Nyazura, Makoni, Manicaland Province, ZW",Rural Health Centre,FALSE,,
Mavhudzi,32.14423000000,-18.72616000000,"Nyazura, Makoni, Manicaland Province, ZW",Clinic,FALSE,,
Nyamusosa,32.26243000000,-18.00061000000,"Chiendambuya, Makoni, Manicaland Province, ZW",Clinic,FALSE,,
St. Annes,28.33200000000,-21.16960000000,"Matobo, Matabeleland South Province, ZW",Mission Hospital,FALSE,,
Plumtree ZPS,27.81030000000,-20.49160000000,"Plumtree, Bulilimamangwe, Matabeleland South Province, ZW",Prison Clinic,FALSE,,
